Treatment,Plot Number,Quadrat Number,Fenced,Gap,Life Form,Year,0
Control,6,9,False,False,Medium Forb/Herb,0,0.004784688995215311
Control,6,9,False,False,Medium Forb/Herb,3,0.3181818181818182
Control,6,9,False,False,Medium Forb/Herb,6,0.011961722488038277
Control,6,9,False,False,Medium Non-tufted grass/sedge,0,0.07177033492822966
Control,6,9,False,False,Medium Non-tufted grass/sedge,3,0.014354066985645933
Control,6,9,False,False,Medium Non-tufted grass/sedge,6,0.004784688995215311
Control,6,9,False,False,Medium Tufted grass/sedge,0,0.014354066985645933
Control,6,9,False,False,Medium Tufted grass/sedge,3,0.0023923444976076554
Control,6,9,False,False,Medium Tufted grass/sedge,6,0.004784688995215311
Control,6,9,False,False,Non-tufted Ground Fern,0,0.0023923444976076554
Control,6,9,False,False,Non-tufted Ground Fern,3,0.014354066985645933
Control,6,9,False,False,Non-tufted Ground Fern,6,0.014354066985645933
Control,6,9,False,False,Prostrate or Mat-forming Forb/Herb,0,0.1339712918660287
Control,6,9,False,False,Prostrate or Mat-forming Forb/Herb,3,0.01674641148325359
Control,6,9,False,False,Prostrate or Mat-forming Forb/Herb,6,0.004784688995215311
Control,6,9,False,False,Small Non-tufted grass/sedge,0,0.0
Control,6,9,False,False,Small Non-tufted grass/sedge,3,0.0
Control,6,9,False,False,Small Non-tufted grass/sedge,6,0.0023923444976076554
Control,6,9,False,False,Small Tufted grass/sedge,0,0.03827751196172249
Control,6,9,False,False,Small Tufted grass/sedge,3,0.0
Control,6,9,False,False,Small Tufted grass/sedge,6,0.0
Control,6,10,False,False,Large Forb/Herb,0,0.24394785847299813
Control,6,10,False,False,Large Forb/Herb,3,0.0595903165735568
Control,6,10,False,False,Large Forb/Herb,6,0.09869646182495345
Control,6,10,False,False,Medium Forb/Herb,0,0.0074487895716946
Control,6,10,False,False,Medium Forb/Herb,3,0.0297951582867784
Control,6,10,False,False,Medium Forb/Herb,6,0.00931098696461825
Control,6,10,False,False,Medium Non-tufted grass/sedge,0,0.0931098696461825
Control,6,10,False,False,Medium Non-tufted grass/sedge,3,0.0931098696461825
Control,6,10,False,False,Medium Non-tufted grass/sedge,6,0.0111731843575419
Control,6,10,False,False,Medium Tufted grass/sedge,0,0.0111731843575419
Control,6,10,False,False,Medium Tufted grass/sedge,3,0.00186219739292365
Control,6,10,False,False,Medium Tufted grass/sedge,6,0.00186219739292365
Control,6,10,False,False,Non-tufted Ground Fern,0,0.0111731843575419
Control,6,10,False,False,Non-tufted Ground Fern,3,0.0111731843575419
Control,6,10,False,False,Non-tufted Ground Fern,6,0.0111731843575419
Control,6,10,False,False,Prostrate or Mat-forming Forb/Herb,0,0.027932960893854747
Control,6,10,False,False,Prostrate or Mat-forming Forb/Herb,3,0.1303538175046555
Control,6,10,False,False,Prostrate or Mat-forming Forb/Herb,6,0.00186219739292365
Control,6,10,False,False,Small Non-tufted grass/sedge,0,0.0111731843575419
Control,6,10,False,False,Small Non-tufted grass/sedge,3,0.0
Control,6,10,False,False,Small Non-tufted grass/sedge,6,0.00186219739292365
Control,6,10,False,False,Small Tufted grass/sedge,0,0.0931098696461825
Control,6,10,False,False,Small Tufted grass/sedge,3,0.027932960893854747
Control,6,10,False,False,Small Tufted grass/sedge,6,0.0111731843575419
Control,6,11,False,False,Large Forb/Herb,0,0.029154518950437316
Control,6,11,False,False,Large Forb/Herb,3,0.2653061224489796
Control,6,11,False,False,Large Forb/Herb,6,0.26822157434402333
Control,6,11,False,False,Medium Forb/Herb,0,0.023323615160349854
Control,6,11,False,False,Medium Forb/Herb,3,0.03206997084548105
Control,6,11,False,False,Medium Forb/Herb,6,0.02040816326530612
Control,6,11,False,False,Medium Non-tufted grass/sedge,0,0.1457725947521866
Control,6,11,False,False,Medium Non-tufted grass/sedge,3,0.01749271137026239
Control,6,11,False,False,Medium Non-tufted grass/sedge,6,0.043731778425655975
Control,6,11,False,False,Medium Tufted grass/sedge,0,0.02040816326530612
Control,6,11,False,False,Medium Tufted grass/sedge,3,0.0029154518950437317
Control,6,11,False,False,Medium Tufted grass/sedge,6,0.0
Control,6,11,False,False,Non-tufted Ground Fern,0,0.01749271137026239
Control,6,11,False,False,Non-tufted Ground Fern,3,0.0029154518950437317
Control,6,11,False,False,Non-tufted Ground Fern,6,0.0
Control,6,11,False,False,Prostrate or Mat-forming Forb/Herb,0,0.02040816326530612
Control,6,11,False,False,Prostrate or Mat-forming Forb/Herb,3,0.01749271137026239
Control,6,11,False,False,Prostrate or Mat-forming Forb/Herb,6,0.0029154518950437317
Control,6,11,False,False,Small Forb/Herb,0,0.0
Control,6,11,False,False,Small Forb/Herb,3,0.0029154518950437317
Control,6,11,False,False,Small Forb/Herb,6,0.0
Control,6,11,False,False,Small Non-tufted grass/sedge,0,0.0029154518950437317
Control,6,11,False,False,Small Non-tufted grass/sedge,3,0.01749271137026239
Control,6,11,False,False,Small Non-tufted grass/sedge,6,0.0
Control,6,11,False,False,Small Tufted grass/sedge,0,0.02040816326530612
Control,6,11,False,False,Small Tufted grass/sedge,3,0.0058309037900874635
Control,6,11,False,False,Small Tufted grass/sedge,6,0.02040816326530612
Control,6,12,False,False,Large Forb/Herb,0,0.26365795724465557
Control,6,12,False,False,Large Forb/Herb,3,0.3087885985748218
Control,6,12,False,False,Large Forb/Herb,6,0.26365795724465557
Control,6,12,False,False,Medium Forb/Herb,0,0.009501187648456057
Control,6,12,False,False,Medium Forb/Herb,3,0.023752969121140142
Control,6,12,False,False,Medium Forb/Herb,6,0.007125890736342043
Control,6,12,False,False,Medium Non-tufted grass/sedge,0,0.0023752969121140144
Control,6,12,False,False,Medium Non-tufted grass/sedge,3,0.0023752969121140144
Control,6,12,False,False,Medium Non-tufted grass/sedge,6,0.014251781472684086
Control,6,12,False,False,Medium Tufted grass/sedge,0,0.0
Control,6,12,False,False,Medium Tufted grass/sedge,3,0.014251781472684086
Control,6,12,False,False,Medium Tufted grass/sedge,6,0.0
Control,6,12,False,False,Non-tufted Ground Fern,0,0.014251781472684086
Control,6,12,False,False,Non-tufted Ground Fern,3,0.014251781472684086
Control,6,12,False,False,Non-tufted Ground Fern,6,0.0023752969121140144
Control,6,12,False,False,Prostrate or Mat-forming Forb/Herb,0,0.004750593824228029
Control,6,12,False,False,Prostrate or Mat-forming Forb/Herb,3,0.0166270783847981
Control,6,12,False,False,Prostrate or Mat-forming Forb/Herb,6,0.007125890736342043
Control,6,12,False,False,Small Non-tufted grass/sedge,0,0.0023752969121140144
Control,6,12,False,False,Small Non-tufted grass/sedge,3,0.0
Control,6,12,False,False,Small Non-tufted grass/sedge,6,0.0023752969121140144
Control,6,12,False,False,Small Tufted grass/sedge,0,0.0166270783847981
Control,6,12,False,False,Small Tufted grass/sedge,3,0.004750593824228029
Control,6,12,False,False,Small Tufted grass/sedge,6,0.004750593824228029
Control,6,13,False,False,Large Forb/Herb,0,0.13865546218487396
Control,6,13,False,False,Large Forb/Herb,3,0.23949579831932774
Control,6,13,False,False,Large Forb/Herb,6,0.21008403361344538
Control,6,13,False,False,Large Tufted grass/sedge,0,0.0
Control,6,13,False,False,Large Tufted grass/sedge,3,0.025210084033613446
Control,6,13,False,False,Large Tufted grass/sedge,6,0.0
Control,6,13,False,False,Medium Forb/Herb,0,0.025210084033613446
Control,6,13,False,False,Medium Forb/Herb,3,0.037815126050420166
Control,6,13,False,False,Medium Forb/Herb,6,0.008403361344537815
Control,6,13,False,False,Medium Non-tufted grass/sedge,0,0.025210084033613446
Control,6,13,False,False,Medium Non-tufted grass/sedge,3,0.025210084033613446
Control,6,13,False,False,Medium Non-tufted grass/sedge,6,0.008403361344537815
Control,6,13,False,False,Medium Tufted grass/sedge,0,0.008403361344537815
Control,6,13,False,False,Medium Tufted grass/sedge,3,0.004201680672268907
Control,6,13,False,False,Medium Tufted grass/sedge,6,0.025210084033613446
Control,6,13,False,False,Prostrate or Mat-forming Forb/Herb,0,0.008403361344537815
Control,6,13,False,False,Prostrate or Mat-forming Forb/Herb,3,0.07563025210084033
Control,6,13,False,False,Prostrate or Mat-forming Forb/Herb,6,0.008403361344537815
Control,6,13,False,False,Small Non-tufted grass/sedge,0,0.004201680672268907
Control,6,13,False,False,Small Non-tufted grass/sedge,3,0.0
Control,6,13,False,False,Small Non-tufted grass/sedge,6,0.004201680672268907
Control,6,13,False,False,Small Tufted grass/sedge,0,0.06302521008403361
Control,6,13,False,False,Small Tufted grass/sedge,3,0.029411764705882353
Control,6,13,False,False,Small Tufted grass/sedge,6,0.025210084033613446
Control,6,14,False,False,Large Forb/Herb,0,0.009950248756218905
Control,6,14,False,False,Large Forb/Herb,3,0.03482587064676617
Control,6,14,False,False,Large Forb/Herb,6,0.03482587064676617
Control,6,14,False,False,Large Tufted grass/sedge,0,0.03482587064676617
Control,6,14,False,False,Large Tufted grass/sedge,3,0.0
Control,6,14,False,False,Large Tufted grass/sedge,6,0.0
Control,6,14,False,False,Medium Forb/Herb,0,0.024875621890547265
Control,6,14,False,False,Medium Forb/Herb,3,0.0845771144278607
Control,6,14,False,False,Medium Forb/Herb,6,0.009950248756218905
Control,6,14,False,False,Medium Non-tufted grass/sedge,0,0.3482587064676617
Control,6,14,False,False,Medium Non-tufted grass/sedge,3,0.0
Control,6,14,False,False,Medium Non-tufted grass/sedge,6,0.03482587064676617
Control,6,14,False,False,Medium Tufted grass/sedge,0,0.009950248756218905
Control,6,14,False,False,Medium Tufted grass/sedge,3,0.029850746268656716
Control,6,14,False,False,Medium Tufted grass/sedge,6,0.004975124378109453
Control,6,14,False,False,Prostrate or Mat-forming Forb/Herb,0,0.07960199004975124
Control,6,14,False,False,Prostrate or Mat-forming Forb/Herb,3,0.1044776119402985
Control,6,14,False,False,Prostrate or Mat-forming Forb/Herb,6,0.009950248756218905
Control,6,14,False,False,Shrub,0,0.004975124378109453
Control,6,14,False,False,Shrub,3,0.0
Control,6,14,False,False,Shrub,6,0.0
Control,6,14,False,False,Small Non-tufted grass/sedge,0,0.004975124378109453
Control,6,14,False,False,Small Non-tufted grass/sedge,3,0.0
Control,6,14,False,False,Small Non-tufted grass/sedge,6,0.0
Control,6,14,False,False,Small Tufted grass/sedge,0,0.014925373134328358
Control,6,14,False,False,Small Tufted grass/sedge,3,0.0845771144278607
Control,6,14,False,False,Small Tufted grass/sedge,6,0.03482587064676617
Control,6,15,False,False,Large Forb/Herb,0,0.07391304347826087
Control,6,15,False,False,Large Forb/Herb,3,0.06956521739130435
Control,6,15,False,False,Large Forb/Herb,6,0.23043478260869565
Control,6,15,False,False,Large Tufted grass/sedge,0,0.008695652173913044
Control,6,15,False,False,Large Tufted grass/sedge,3,0.008695652173913044
Control,6,15,False,False,Large Tufted grass/sedge,6,0.0
Control,6,15,False,False,Medium Forb/Herb,0,0.021739130434782608
Control,6,15,False,False,Medium Forb/Herb,3,0.043478260869565216
Control,6,15,False,False,Medium Forb/Herb,6,0.017391304347826087
Control,6,15,False,False,Medium Non-tufted grass/sedge,0,0.0
Control,6,15,False,False,Medium Non-tufted grass/sedge,3,0.02608695652173913
Control,6,15,False,False,Medium Non-tufted grass/sedge,6,0.004347826086956522
Control,6,15,False,False,Medium Tufted grass/sedge,0,0.008695652173913044
Control,6,15,False,False,Medium Tufted grass/sedge,3,0.02608695652173913
Control,6,15,False,False,Medium Tufted grass/sedge,6,0.004347826086956522
Control,6,15,False,False,Prostrate or Mat-forming Forb/Herb,0,0.008695652173913044
Control,6,15,False,False,Prostrate or Mat-forming Forb/Herb,3,0.05217391304347826
Control,6,15,False,False,Prostrate or Mat-forming Forb/Herb,6,0.034782608695652174
Control,6,15,False,False,Small Forb/Herb,0,0.0
Control,6,15,False,False,Small Forb/Herb,3,0.004347826086956522
Control,6,15,False,False,Small Forb/Herb,6,0.0
Control,6,15,False,False,Small Non-tufted grass/sedge,0,0.004347826086956522
Control,6,15,False,False,Small Non-tufted grass/sedge,3,0.02608695652173913
Control,6,15,False,False,Small Non-tufted grass/sedge,6,0.004347826086956522
Control,6,15,False,False,Small Tufted grass/sedge,0,0.2217391304347826
Control,6,15,False,False,Small Tufted grass/sedge,3,0.06956521739130435
Control,6,15,False,False,Small Tufted grass/sedge,6,0.030434782608695653
Control,6,16,False,False,Large Forb/Herb,0,0.07317073170731707
Control,6,16,False,False,Large Forb/Herb,3,0.0
Control,6,16,False,False,Large Forb/Herb,6,0.024390243902439025
Control,6,16,False,False,Large Tufted grass/sedge,0,0.04878048780487805
Control,6,16,False,False,Large Tufted grass/sedge,3,0.0
Control,6,16,False,False,Large Tufted grass/sedge,6,0.024390243902439025
Control,6,16,False,False,Medium Forb/Herb,0,0.0975609756097561
Control,6,16,False,False,Medium Forb/Herb,3,0.07317073170731707
Control,6,16,False,False,Medium Forb/Herb,6,0.04878048780487805
Control,6,16,False,False,Medium Non-tufted grass/sedge,0,0.14634146341463414
Control,6,16,False,False,Medium Non-tufted grass/sedge,3,0.024390243902439025
Control,6,16,False,False,Medium Non-tufted grass/sedge,6,0.024390243902439025
Control,6,16,False,False,Medium Tufted grass/sedge,0,0.0
Control,6,16,False,False,Medium Tufted grass/sedge,3,0.024390243902439025
Control,6,16,False,False,Medium Tufted grass/sedge,6,0.0
Control,6,16,False,False,Prostrate or Mat-forming Forb/Herb,0,0.024390243902439025
Control,6,16,False,False,Prostrate or Mat-forming Forb/Herb,3,0.0
Control,6,16,False,False,Prostrate or Mat-forming Forb/Herb,6,0.024390243902439025
Control,6,16,False,False,Small Tufted grass/sedge,0,0.14634146341463414
Control,6,16,False,False,Small Tufted grass/sedge,3,0.024390243902439025
Control,6,16,False,False,Small Tufted grass/sedge,6,0.17073170731707318
Control,11,1,False,False,Large Forb/Herb,0,0.017857142857142856
Control,11,1,False,False,Large Forb/Herb,3,0.03571428571428571
Control,11,1,False,False,Large Forb/Herb,6,0.0625
Control,11,1,False,False,Medium Forb/Herb,0,0.044642857142857144
Control,11,1,False,False,Medium Forb/Herb,3,0.10714285714285714
Control,11,1,False,False,Medium Forb/Herb,6,0.0625
Control,11,1,False,False,Medium Non-tufted grass/sedge,0,0.008928571428571428
Control,11,1,False,False,Medium Non-tufted grass/sedge,3,0.008928571428571428
Control,11,1,False,False,Medium Non-tufted grass/sedge,6,0.008928571428571428
Control,11,1,False,False,Prostrate or Mat-forming Forb/Herb,0,0.026785714285714284
Control,11,1,False,False,Prostrate or Mat-forming Forb/Herb,3,0.017857142857142856
Control,11,1,False,False,Prostrate or Mat-forming Forb/Herb,6,0.07142857142857142
Control,11,1,False,False,Small Non-tufted grass/sedge,0,0.008928571428571428
Control,11,1,False,False,Small Non-tufted grass/sedge,3,0.05357142857142857
Control,11,1,False,False,Small Non-tufted grass/sedge,6,0.0
Control,11,1,False,False,Small Tufted grass/sedge,0,0.26785714285714285
Control,11,1,False,False,Small Tufted grass/sedge,3,0.0625
Control,11,1,False,False,Small Tufted grass/sedge,6,0.13392857142857142
Control,11,2,False,False,Large Forb/Herb,0,0.03
Control,11,2,False,False,Large Forb/Herb,3,0.02
Control,11,2,False,False,Large Forb/Herb,6,0.01
Control,11,2,False,False,Large Tufted grass/sedge,0,0.01
Control,11,2,False,False,Large Tufted grass/sedge,3,0.0
Control,11,2,False,False,Large Tufted grass/sedge,6,0.0
Control,11,2,False,False,Medium Forb/Herb,0,0.05
Control,11,2,False,False,Medium Forb/Herb,3,0.14
Control,11,2,False,False,Medium Forb/Herb,6,0.14
Control,11,2,False,False,Medium Non-tufted grass/sedge,0,0.01
Control,11,2,False,False,Medium Non-tufted grass/sedge,3,0.01
Control,11,2,False,False,Medium Non-tufted grass/sedge,6,0.01
Control,11,2,False,False,Prostrate or Mat-forming Forb/Herb,0,0.16
Control,11,2,False,False,Prostrate or Mat-forming Forb/Herb,3,0.06
Control,11,2,False,False,Prostrate or Mat-forming Forb/Herb,6,0.07
Control,11,2,False,False,Small Non-tufted grass/sedge,0,0.01
Control,11,2,False,False,Small Non-tufted grass/sedge,3,0.01
Control,11,2,False,False,Small Non-tufted grass/sedge,6,0.0
Control,11,2,False,False,Small Tufted grass/sedge,0,0.17
Control,11,2,False,False,Small Tufted grass/sedge,3,0.07
Control,11,2,False,False,Small Tufted grass/sedge,6,0.02
Control,11,3,False,False,Large Forb/Herb,0,0.014925373134328358
Control,11,3,False,False,Large Forb/Herb,3,0.0
Control,11,3,False,False,Large Forb/Herb,6,0.007462686567164179
Control,11,3,False,False,Medium Forb/Herb,0,0.08955223880597014
Control,11,3,False,False,Medium Forb/Herb,3,0.08955223880597014
Control,11,3,False,False,Medium Forb/Herb,6,0.09701492537313433
Control,11,3,False,False,Medium Non-tufted grass/sedge,0,0.04477611940298507
Control,11,3,False,False,Medium Non-tufted grass/sedge,3,0.04477611940298507
Control,11,3,False,False,Medium Non-tufted grass/sedge,6,0.007462686567164179
Control,11,3,False,False,Prostrate or Mat-forming Forb/Herb,0,0.05223880597014925
Control,11,3,False,False,Prostrate or Mat-forming Forb/Herb,3,0.23134328358208955
Control,11,3,False,False,Prostrate or Mat-forming Forb/Herb,6,0.05223880597014925
Control,11,3,False,False,Scrambler,0,0.007462686567164179
Control,11,3,False,False,Scrambler,3,0.0
Control,11,3,False,False,Scrambler,6,0.0
Control,11,3,False,False,Small Non-tufted grass/sedge,0,0.04477611940298507
Control,11,3,False,False,Small Non-tufted grass/sedge,3,0.007462686567164179
Control,11,3,False,False,Small Non-tufted grass/sedge,6,0.007462686567164179
Control,11,3,False,False,Small Tufted grass/sedge,0,0.08955223880597014
Control,11,3,False,False,Small Tufted grass/sedge,3,0.05223880597014925
Control,11,3,False,False,Small Tufted grass/sedge,6,0.05970149253731343
Control,11,4,False,False,Large Forb/Herb,0,0.00796812749003984
Control,11,4,False,False,Large Forb/Herb,3,0.01195219123505976
Control,11,4,False,False,Large Forb/Herb,6,0.0398406374501992
Control,11,4,False,False,Large Tufted grass/sedge,0,0.05976095617529881
