Year_monitoring,Date_monitoring,Observer1,Observer2,Plot_number,Plot_treatment,Plot_percent_burgan,Quadrat_number,Quadrat_fenced,Quadrat_Can_Cov,Quadrat_gap_or_no,Record_ID,T002_Flora_Species_name,Score,Percentage_range
3,2015-10-28,Clair M,Kate,4,Control,,12,False,correct,natural gap,1619,Hypericum gramineum,1.0,1-5%
3,2015-10-28,Clair M,Kate,4,Control,,12,False,correct,natural gap,1607,Leaf Litter,2.0,5-10%
3,2015-10-28,Clair M,Kate,4,Control,,12,False,correct,natural gap,1608,Bare Earth,4.0,20-30%
3,2015-10-28,Clair M,Kate,4,Control,,12,False,correct,natural gap,1609,Moss/Lichen,4.0,20-30%
3,2015-10-28,Clair M,Kate,4,Control,,12,False,correct,natural gap,1610,CWD,0.5,Trace <1%
3,2015-10-28,Clair M,Kate,4,Control,,12,False,correct,natural gap,1611,Aira spp.,2.0,5-10%
3,2015-10-28,Clair M,Kate,4,Control,,12,False,correct,natural gap,1621,Microlaena stipoides,1.0,1-5%
3,2015-10-28,Clair M,Kate,4,Control,,12,False,correct,natural gap,1622,Tricoryne elatior,0.5,Trace <1%
3,2015-10-28,Clair M,Kate,4,Control,,12,False,correct,natural gap,1613,Briza minor,0.5,Trace <1%
3,2015-10-28,Clair M,Kate,4,Control,,12,False,correct,natural gap,1614,Centaurium erythraea,0.5,Trace <1%
3,2015-10-28,Clair M,Kate,4,Control,,12,False,correct,natural gap,1615,Cheilanthes austrotenuifolia,1.0,1-5%
3,2015-10-28,Clair M,Kate,4,Control,,12,False,correct,natural gap,1616,Daucus glochidiatus,1.0,1-5%
3,2015-10-28,Clair M,Kate,4,Control,,12,False,correct,natural gap,1617,Dichondra repens,0.5,Trace <1%
3,2015-10-15,RE CM,JH ERC,4,Control,,12,False,correct,Not in Gap,1950,Pteridium esculentum,1.0,1-5%
3,2015-10-15,RE CM,JH ERC,4,Control,,12,False,correct,Not in Gap,1944,Dichondra repens,0.5,Trace <1%
3,2015-10-15,RE CM,JH ERC,4,Control,,12,False,correct,Not in Gap,1945,Hypochaeris spp,0.5,Trace <1%
3,2015-10-15,RE CM,JH ERC,4,Control,,12,False,correct,Not in Gap,1946,Lagenophora spp,1.0,1-5%
3,2015-10-15,RE CM,JH ERC,4,Control,,12,False,correct,Not in Gap,1947,Lomandra filiformis,0.5,Trace <1%
3,2015-10-28,Clair M,Kate,4,Control,,12,False,correct,natural gap,1620,Lomandra longifolia,4.0,20-30%
3,2015-10-15,RE CM,JH ERC,4,Control,,12,False,correct,Not in Gap,1949,Microlaena stipoides,1.0,1-5%
3,2015-10-15,RE CM,JH ERC,4,Control,,12,False,correct,Not in Gap,1951,Senecio spp,0.5,Trace <1%
3,2015-10-15,RE CM,JH ERC,4,Control,,12,False,correct,Not in Gap,1953,Stellaria spp.,0.5,Trace <1%
3,2015-10-15,RE CM,JH ERC,4,Control,,12,False,correct,Not in Gap,1948,Lomandra longifolia,4.0,20-30%
6,2019-10-16,PH LH,TS TC RE BAM,4,Control,,13,False,,,12137,Euchiton involucratis,0.5,Trace <1%
6,2019-10-16,PH LH,TS TC RE BAM,4,Control,,13,False,,,12143,Senecio spp,1.0,1-5%
6,2019-10-16,PH LH,TS TC RE BAM,4,Control,,13,False,,,12142,Rytidosperma geniculata,0.5,Trace <1%
6,2019-10-16,PH LH,TS TC RE BAM,4,Control,,13,False,,,12141,Microlaena stipoides,0.5,Trace <1%
6,2019-10-16,PH LH,TS TC RE BAM,4,Control,,13,False,,,12136,Crassula sieberiana,1.0,1-5%
6,2019-10-16,PH LH,TS TC RE BAM,4,Control,,13,False,,,12135,Cotula australis,0.5,Trace <1%
6,2019-10-16,PH LH,TS TC RE BAM,4,Control,,13,False,,,12134,Aira spp.,0.5,Trace <1%
6,2019-10-16,PH LH,TS TC RE BAM,4,Control,,13,False,,,12133,CWD,1.0,1-5%
6,2019-10-16,PH LH,TS TC RE BAM,4,Control,,13,False,,,12132,Moss/Lichen,0.5,Trace <1%
6,2019-10-16,PH LH,TS TC RE BAM,4,Control,,13,False,,,12131,Bare Earth,3.0,10-20%
6,2019-10-16,PH LH,TS TC RE BAM,4,Control,,13,False,,,12130,Leaf Litter,6.0,40-50%
6,2019-10-16,PH LH,TS TC RE BAM,4,Control,,13,False,,,12139,Hypochaeris radicata,0.5,Trace <1%
6,2019-10-16,PH LH,TS TC RE BAM,4,Control,,13,False,,,12140,Lomandra glauca,4.0,20-30%
0,2012-11-15,CM,,4,Control,,13,False,,Not in Gap,6860,Senecio spp,0.5,Trace <1%
0,2012-11-15,CM,,4,Control,,13,False,,Not in Gap,6861,Rytidosperma spp.,0.5,Trace <1%
0,2012-11-15,CM,,4,Control,,13,False,,Not in Gap,6862,Dipodium spp,0.5,Trace <1%
0,2012-11-15,CM,,4,Control,,13,False,,Not in Gap,6853,Conyza sumatrensis,0.5,Trace <1%
0,2012-11-15,CM,,4,Control,,13,False,,Not in Gap,6850,Leaf Litter,9.0,70-80%
0,2012-11-15,CM,,4,Control,,13,False,,Not in Gap,6852,Moss/Lichen,0.5,Trace <1%
0,2012-11-15,CM,,4,Control,,13,False,,Not in Gap,6854,Hypericum gramineum,0.5,Trace <1%
0,2012-11-15,CM,,4,Control,,13,False,,Not in Gap,6855,Lagenophora spp,0.5,Trace <1%
0,2012-11-15,CM,,4,Control,,13,False,,Not in Gap,6856,Lomandra longifolia,3.0,10-20%
0,2012-11-15,CM,,4,Control,,13,False,,Not in Gap,6857,Microlaena stipoides,0.5,Trace <1%
0,2012-11-15,CM,,4,Control,,13,False,,Not in Gap,6858,Poranthera microphylla,0.5,Trace <1%
0,2012-11-15,CM,,4,Control,,13,False,,Not in Gap,6859,Pteridium esculentum,0.5,Trace <1%
0,2012-11-15,CM,,4,Control,,13,False,,Not in Gap,6851,Bare Earth,1.0,1-5%
3,2015-10-15,RE CM,JH ERC,4,Control,,13,False,correct,Not in Gap,1965,Rytidosperma spp.,1.0,1-5%
3,2015-10-15,RE CM,JH ERC,4,Control,,13,False,correct,Not in Gap,1979,Wahlenbergia spp,0.5,Trace <1%
3,2015-10-15,RE CM,JH ERC,4,Control,,13,False,correct,Not in Gap,1970,Hypochaeris spp,1.0,1-5%
3,2015-10-15,RE CM,JH ERC,4,Control,,13,False,correct,Not in Gap,1960,Leaf Litter,9.0,70-80%
3,2015-10-15,RE CM,JH ERC,4,Control,,13,False,correct,Not in Gap,1961,Bare Earth,1.0,1-5%
3,2015-10-15,RE CM,JH ERC,4,Control,,13,False,correct,Not in Gap,1962,Moss/Lichen,0.5,Trace <1%
3,2015-10-15,RE CM,JH ERC,4,Control,,13,False,correct,Not in Gap,1963,CWD,0.5,Trace <1%
3,2015-10-15,RE CM,JH ERC,4,Control,,13,False,correct,Not in Gap,1964,Aira spp.,0.5,Trace <1%
3,2015-10-15,RE CM,JH ERC,4,Control,,13,False,correct,Not in Gap,1966,Cotula australis,0.5,Trace <1%
3,2015-10-15,RE CM,JH ERC,4,Control,,13,False,correct,Not in Gap,1967,Crassula spp,0.5,Trace <1%
3,2015-10-15,RE CM,JH ERC,4,Control,,13,False,correct,Not in Gap,1968,Dichondra repens,1.0,1-5%
3,2015-10-15,RE CM,JH ERC,4,Control,,13,False,correct,Not in Gap,1969,Eucalyptus tereteticornis,0.5,Trace <1%
3,2015-10-15,RE CM,JH ERC,4,Control,,13,False,correct,Not in Gap,1971,Lagenophora spp,0.5,Trace <1%
3,2015-10-15,RE CM,JH ERC,4,Control,,13,False,correct,Not in Gap,1972,Lomandra filiformis,0.5,Trace <1%
3,2015-10-15,RE CM,JH ERC,4,Control,,13,False,correct,Not in Gap,1973,Lomandra longifolia,4.0,20-30%
3,2015-10-15,RE CM,JH ERC,4,Control,,13,False,correct,Not in Gap,1974,Microlaena stipoides,0.5,Trace <1%
3,2015-10-15,RE CM,JH ERC,4,Control,,13,False,correct,Not in Gap,1975,Poranthera microphylla,0.5,Trace <1%
3,2015-10-15,RE CM,JH ERC,4,Control,,13,False,correct,Not in Gap,1976,Pteridium esculentum,1.0,1-5%
3,2015-10-15,RE CM,JH ERC,4,Control,,13,False,correct,Not in Gap,1977,Senecio spp,1.0,1-5%
3,2015-10-28,Clair M,Kate,4,Control,,13,False,correct,Edge of Gap,1638,Poa spp,1.0,1-5%
3,2015-10-28,Clair M,Kate,4,Control,,13,False,correct,Edge of Gap,1640,Senecio spp,1.0,1-5%
3,2015-10-28,Clair M,Kate,4,Control,,13,False,correct,Edge of Gap,1637,Luzula meridionalis,0.5,Trace <1%
3,2015-10-28,Clair M,Kate,4,Control,,13,False,correct,Edge of Gap,1636,Lomandra longifolia,7.0,50-60%
3,2015-10-28,Clair M,Kate,4,Control,,13,False,correct,Edge of Gap,1635,Lagenophora spp,0.5,Trace <1%
3,2015-10-28,Clair M,Kate,4,Control,,13,False,correct,Edge of Gap,1634,Hydrocotyle spp,0.5,Trace <1%
3,2015-10-28,Clair M,Kate,4,Control,,13,False,correct,Edge of Gap,1626,CWD,2.0,5-10%
3,2015-10-28,Clair M,Kate,4,Control,,13,False,correct,Edge of Gap,1639,Poranthera microphylla,0.5,Trace <1%
3,2015-10-28,Clair M,Kate,4,Control,,13,False,correct,Edge of Gap,1632,Dichondra repens,1.0,1-5%
3,2015-10-28,Clair M,Kate,4,Control,,13,False,correct,Edge of Gap,1623,Leaf Litter,4.0,20-30%
3,2015-10-28,Clair M,Kate,4,Control,,13,False,correct,Edge of Gap,1624,Bare Earth,1.0,1-5%
3,2015-10-28,Clair M,Kate,4,Control,,13,False,correct,Edge of Gap,1625,Moss/Lichen,1.0,1-5%
3,2015-10-28,Clair M,Kate,4,Control,,13,False,correct,Edge of Gap,1627,Aira spp.,1.0,1-5%
3,2015-10-28,Clair M,Kate,4,Control,,13,False,correct,Edge of Gap,1628,Rytidosperma spp.,1.0,1-5%
3,2015-10-28,Clair M,Kate,4,Control,,13,False,correct,Edge of Gap,1629,Cerastium glomeratum,0.5,Trace <1%
3,2015-10-28,Clair M,Kate,4,Control,,13,False,correct,Edge of Gap,1630,Comesperma volubile,1.0,1-5%
3,2015-10-28,Clair M,Kate,4,Control,,13,False,correct,Edge of Gap,1631,Conyza sumatrensis,0.5,Trace <1%
6,2019-10-16,PH LH,TS TC RE BAM,4,Control,,14,False,,,12161,Stellaria spp.,0.5,Trace <1%
6,2019-10-16,PH LH,TS TC RE BAM,4,Control,,14,False,,,12155,Hydrocotyle spp,0.5,Trace <1%
6,2019-10-16,PH LH,TS TC RE BAM,4,Control,,14,False,,,12157,Lomandra longifolia,4.0,20-30%
6,2019-10-16,PH LH,TS TC RE BAM,4,Control,,14,False,,,12156,Hypochaeris radicata,0.5,Trace <1%
6,2019-10-16,PH LH,TS TC RE BAM,4,Control,,14,False,,,12159,Rytidosperma caespitosum,0.5,Trace <1%
6,2019-10-16,PH LH,TS TC RE BAM,4,Control,,14,False,,,12160,Rytidosperma geniculata,0.5,Trace <1%
6,2019-10-16,PH LH,TS TC RE BAM,4,Control,,14,False,,,12144,Leaf Litter,6.0,40-50%
6,2019-10-16,PH LH,TS TC RE BAM,4,Control,,14,False,,,12158,Microlaena stipoides,0.5,Trace <1%
6,2019-10-16,PH LH,TS TC RE BAM,4,Control,,14,False,,,12145,Bare Earth,3.0,10-20%
6,2019-10-16,PH LH,TS TC RE BAM,4,Control,,14,False,,,12146,Moss/Lichen,1.0,1-5%
6,2019-10-16,PH LH,TS TC RE BAM,4,Control,,14,False,,,12147,CWD,1.0,1-5%
6,2019-10-16,PH LH,TS TC RE BAM,4,Control,,14,False,,,12148,Aira spp.,0.5,Trace <1%
6,2019-10-16,PH LH,TS TC RE BAM,4,Control,,14,False,,,12150,Astroloma humifusum,1.0,1-5%
6,2019-10-16,PH LH,TS TC RE BAM,4,Control,,14,False,,,12151,Cotula australis,0.5,Trace <1%
6,2019-10-16,PH LH,TS TC RE BAM,4,Control,,14,False,,,12152,Crassula sieberiana,0.5,Trace <1%
6,2019-10-16,PH LH,TS TC RE BAM,4,Control,,14,False,,,12153,Euchiton involucratis,0.5,Trace <1%
6,2019-10-16,PH LH,TS TC RE BAM,4,Control,,14,False,,,12149,Anagallis arvensis,0.5,Trace <1%
6,2019-10-16,PH LH,TS TC RE BAM,4,Control,,14,False,,,12154,Hydrocotyle foveolata,0.5,Trace <1%
0,2012-11-15,CM,,4,Control,,14,True,,Not in Gap,6878,Senecio spp,0.5,Trace <1%
0,2012-11-15,CM,,4,Control,,14,True,,Not in Gap,6875,Hypochaeris spp,0.5,Trace <1%
0,2012-11-15,CM,,4,Control,,14,True,,Not in Gap,6872,Euchiton spp,0.5,Trace <1%
0,2012-11-15,CM,,4,Control,,14,True,,Not in Gap,6873,Gnaphalium sp,0.5,Trace <1%
0,2012-11-15,CM,,4,Control,,14,True,,Not in Gap,6874,Hypericum gramineum,0.5,Trace <1%
0,2012-11-15,CM,,4,Control,,14,True,,Not in Gap,6876,Lomandra longifolia,3.0,10-20%
0,2012-11-15,CM,,4,Control,,14,True,,Not in Gap,6877,Microlaena stipoides,0.5,Trace <1%
0,2012-11-15,CM,,4,Control,,14,True,,Not in Gap,6867,Rytidosperma spp.,0.5,Trace <1%
0,2012-11-15,CM,,4,Control,,14,True,,Not in Gap,6863,Leaf Litter,8.0,60-70%
0,2012-11-15,CM,,4,Control,,14,True,,Not in Gap,7036,Astroloma humifusum,0.5,Trace <1%
0,2012-11-15,CM,,4,Control,,14,True,,Not in Gap,6864,Bare Earth,2.0,5-10%
0,2012-11-15,CM,,4,Control,,14,True,,Not in Gap,6865,Moss/Lichen,1.0,1-5%
0,2012-11-15,CM,,4,Control,,14,True,,Not in Gap,6866,Aira spp.,0.5,Trace <1%
0,2012-11-15,CM,,4,Control,,14,True,,Not in Gap,6868,Conyza sumatrensis,0.5,Trace <1%
0,2012-11-15,CM,,4,Control,,14,True,,Not in Gap,6869,Crassula spp,0.5,Trace <1%
0,2012-11-15,CM,,4,Control,,14,True,,Not in Gap,6870,Dichondra repens,0.5,Trace <1%
0,2012-11-15,CM,,4,Control,,14,True,,Not in Gap,6871,Dipodium spp,0.5,Trace <1%
3,2015-10-15,RE CM,JH ERC,4,Control,,14,False,correct,Not in Gap,1992,Hydrocotyle spp,0.5,Trace <1%
3,2015-10-15,RE CM,JH ERC,4,Control,,14,False,correct,Not in Gap,1996,Senecio spp,0.5,Trace <1%
3,2015-10-15,RE CM,JH ERC,4,Control,,14,False,correct,Not in Gap,1994,Hypochaeris spp,1.0,1-5%
3,2015-10-15,RE CM,JH ERC,4,Control,,14,False,correct,Not in Gap,1995,Lomandra longifolia,4.0,20-30%
3,2015-10-15,RE CM,JH ERC,4,Control,,14,False,correct,Not in Gap,1993,Hypericum gramineum,0.5,Trace <1%
3,2015-10-28,Clair M,Kate,4,Control,,14,False,correct,In Gap,1668,Senecio spp,1.0,1-5%
3,2015-10-15,RE CM,JH ERC,4,Control,,14,False,correct,Not in Gap,1982,Moss/Lichen,1.0,1-5%
3,2015-10-15,RE CM,JH ERC,4,Control,,14,False,correct,Not in Gap,1986,Cerastium glomeratum,0.5,Trace <1%
3,2015-10-15,RE CM,JH ERC,4,Control,,14,False,correct,Not in Gap,1981,Bare Earth,0.5,Trace <1%
3,2015-10-28,Clair M,Kate,4,Control,,14,False,correct,In Gap,1664,Microlaena stipoides,2.0,5-10%
3,2015-10-15,RE CM,JH ERC,4,Control,,14,False,correct,Not in Gap,1983,Aira spp.,1.0,1-5%
3,2015-10-28,Clair M,Kate,4,Control,,14,False,correct,In Gap,1667,Schoenus spp,0.5,Trace <1%
3,2015-10-15,RE CM,JH ERC,4,Control,,14,False,correct,Not in Gap,1984,Rytidosperma spp.,0.5,Trace <1%
3,2015-10-15,RE CM,JH ERC,4,Control,,14,False,correct,Not in Gap,1985,Centaurium erythraea,0.5,Trace <1%
3,2015-10-15,RE CM,JH ERC,4,Control,,14,False,correct,Not in Gap,1987,CWD,0.5,Trace <1%
3,2015-10-15,RE CM,JH ERC,4,Control,,14,False,correct,Not in Gap,1988,Cotula australis,0.5,Trace <1%
3,2015-10-15,RE CM,JH ERC,4,Control,,14,False,correct,Not in Gap,1989,Crassula spp,0.5,Trace <1%
3,2015-10-15,RE CM,JH ERC,4,Control,,14,False,correct,Not in Gap,1990,Dichondra repens,0.5,Trace <1%
3,2015-10-15,RE CM,JH ERC,4,Control,,14,False,correct,Not in Gap,1991,Euchiton involucratis,0.5,Trace <1%
3,2015-10-28,Clair M,Kate,4,Control,,14,False,correct,In Gap,1658,Glycine clandestina,1.0,1-5%
3,2015-10-28,Clair M,Kate,4,Control,,14,False,correct,In Gap,1652,Crassula spp,0.5,Trace <1%
3,2015-10-28,Clair M,Kate,4,Control,,14,False,correct,In Gap,1653,Daucus glochidiatus,0.5,Trace <1%
3,2015-10-28,Clair M,Kate,4,Control,,14,False,correct,In Gap,1654,Dichondra repens,2.0,5-10%
3,2015-10-28,Clair M,Kate,4,Control,,14,False,correct,In Gap,1655,Dipodium spp,2.0,5-10%
3,2015-10-28,Clair M,Kate,4,Control,,14,False,correct,In Gap,1660,Hydrocotyle spp,1.0,1-5%
3,2015-10-28,Clair M,Kate,4,Control,,14,False,correct,In Gap,1649,Centaurium erythraea,1.0,1-5%
3,2015-10-28,Clair M,Kate,4,Control,,14,False,correct,In Gap,1659,Holcus lanatus,0.5,Trace <1%
3,2015-10-28,Clair M,Kate,4,Control,,14,False,correct,In Gap,1666,Poranthera microphylla,0.5,Trace <1%
3,2015-10-28,Clair M,Kate,4,Control,,14,False,correct,In Gap,1656,Diuris sulphurea,0.5,Trace <1%
3,2015-10-28,Clair M,Kate,4,Control,,14,False,correct,In Gap,1645,Aira spp.,1.0,1-5%
3,2015-10-15,RE CM,JH ERC,4,Control,,14,False,correct,Not in Gap,1980,Leaf Litter,9.0,70-80%
3,2015-10-28,Clair M,Kate,4,Control,,14,False,correct,In Gap,1665,Oxalis sp 2.,0.5,Trace <1%
3,2015-10-28,Clair M,Kate,4,Control,,14,False,correct,In Gap,1641,Leaf Litter,4.0,20-30%
3,2015-10-28,Clair M,Kate,4,Control,,14,False,correct,In Gap,1663,Lomandra longifolia,5.0,30-40%
3,2015-10-28,Clair M,Kate,4,Control,,14,False,correct,In Gap,1662,Lagenophora spp,1.0,1-5%
3,2015-10-28,Clair M,Kate,4,Control,,14,False,correct,In Gap,1642,Bare Earth,1.0,1-5%
3,2015-10-28,Clair M,Kate,4,Control,,14,False,correct,In Gap,1651,Conyza sumatrensis,0.5,Trace <1%
3,2015-10-28,Clair M,Kate,4,Control,,14,False,correct,In Gap,1644,CWD,1.0,1-5%
3,2015-10-28,Clair M,Kate,4,Control,,14,False,correct,In Gap,1650,Cerastium glomeratum,0.5,Trace <1%
3,2015-10-28,Clair M,Kate,4,Control,,14,False,correct,In Gap,1646,Anagallis arvensis,0.5,Trace <1%
3,2015-10-28,Clair M,Kate,4,Control,,14,False,correct,In Gap,1647,Rytidosperma spp.,1.0,1-5%
3,2015-10-28,Clair M,Kate,4,Control,,14,False,correct,In Gap,1648,Briza minor,0.5,Trace <1%
3,2015-10-28,Clair M,Kate,4,Control,,14,False,correct,In Gap,1661,Hypericum gramineum,0.5,Trace <1%
3,2015-10-28,Clair M,Kate,4,Control,,14,False,correct,In Gap,1643,Moss/Lichen,0.5,Trace <1%
6,2019-10-16,PH LH,TS TC RE BAM,4,Control,,15,False,,,12176,Senecio spp,0.5,Trace <1%
6,2019-10-16,PH LH,TS TC RE BAM,4,Control,,15,False,,,12171,Lomandra longifolia,8.0,60-70%
6,2019-10-16,PH LH,TS TC RE BAM,4,Control,,15,False,,,12172,Microlaena stipoides,0.5,Trace <1%
6,2019-10-16,PH LH,TS TC RE BAM,4,Control,,15,False,,,12173,Oxalis (native),0.5,Trace <1%
6,2019-10-16,PH LH,TS TC RE BAM,4,Control,,15,False,,,12174,Poa sp (green hairy),0.5,Trace <1%
6,2019-10-16,PH LH,TS TC RE BAM,4,Control,,15,False,,,12175,Pteridium esculentum,0.5,Trace <1%
6,2019-10-16,PH LH,TS TC RE BAM,4,Control,,15,False,,,12170,Imperata cylindrica,0.5,Trace <1%
6,2019-10-16,PH LH,TS TC RE BAM,4,Control,,15,False,,,12163,Bare Earth,1.0,1-5%
6,2019-10-16,PH LH,TS TC RE BAM,4,Control,,15,False,,,12169,Hydrocotyle spp,0.5,Trace <1%
6,2019-10-16,PH LH,TS TC RE BAM,4,Control,,15,False,,,12168,Euchiton involucratis,0.5,Trace <1%
6,2019-10-16,PH LH,TS TC RE BAM,4,Control,,15,False,,,12167,Crassula sieberiana,0.5,Trace <1%
6,2019-10-16,PH LH,TS TC RE BAM,4,Control,,15,False,,,12166,Cotula australis,0.5,Trace <1%
6,2019-10-16,PH LH,TS TC RE BAM,4,Control,,15,False,,,12165,CWD,0.5,Trace <1%
6,2019-10-16,PH LH,TS TC RE BAM,4,Control,,15,False,,,12164,Medicago spp.,0.5,Trace <1%
6,2019-10-16,PH LH,TS TC RE BAM,4,Control,,15,False,,,12162,Leaf Litter,8.0,60-70%
0,2012-11-15,CM,,4,Control,,15,False,,Not in Gap,6894,Rytidosperma spp.,0.5,Trace <1%
0,2012-11-15,CM,,4,Control,,15,False,,Not in Gap,6891,Pteridium esculentum,0.5,Trace <1%
0,2012-11-15,CM,,4,Control,,15,False,,Not in Gap,6892,Senecio spp,0.5,Trace <1%
0,2012-11-15,CM,,4,Control,,15,False,,Not in Gap,6893,Imperata cylindrica,0.5,Trace <1%
0,2012-11-15,CM,,4,Control,,15,False,,Not in Gap,6895,Oxalis sp (weed),0.5,Trace <1%
0,2012-11-15,CM,,4,Control,,15,False,,Not in Gap,6890,Poranthera microphylla,0.5,Trace <1%
0,2012-11-15,CM,,4,Control,,15,False,,Not in Gap,6886,Hypochaeris spp,0.5,Trace <1%
0,2012-11-15,CM,,4,Control,,15,False,,Not in Gap,6883,Conyza sumatrensis,0.5,Trace <1%
0,2012-11-15,CM,,4,Control,,15,False,,Not in Gap,6889,Poa spp,0.5,Trace <1%
0,2012-11-15,CM,,4,Control,,15,False,,Not in Gap,6888,Microlaena stipoides,0.5,Trace <1%
0,2012-11-15,CM,,4,Control,,15,False,,Not in Gap,6882,Aira spp.,0.5,Trace <1%
0,2012-11-15,CM,,4,Control,,15,False,,Not in Gap,6884,Dichondra repens,0.5,Trace <1%
0,2012-11-15,CM,,4,Control,,15,False,,Not in Gap,6885,Hydrocotyle spp,0.5,Trace <1%
0,2012-11-15,CM,,4,Control,,15,False,,Not in Gap,6879,Leaf Litter,9.0,70-80%
0,2012-11-15,CM,,4,Control,,15,False,,Not in Gap,6881,Moss/Lichen,0.5,Trace <1%
0,2012-11-15,CM,,4,Control,,15,False,,Not in Gap,6887,Lomandra longifolia,8.0,60-70%
0,2012-11-15,CM,,4,Control,,15,False,,Not in Gap,6880,Bare Earth,1.0,1-5%
3,2015-10-15,RE CM,JH ERC,4,Control,,15,False,correct,Not in Gap,2008,Oxalis sp 2.,0.5,Trace <1%
3,2015-10-28,Clair M,Kate,4,Control,,15,False,correct,Not in Gap,1681,Hydrocotyle spp,0.5,Trace <1%
3,2015-10-15,RE CM,JH ERC,4,Control,,15,False,correct,Not in Gap,2012,Wahlenbergia spp,0.5,Trace <1%
3,2015-10-15,RE CM,JH ERC,4,Control,,15,False,correct,Not in Gap,2010,Senecio spp,1.0,1-5%
3,2015-10-15,RE CM,JH ERC,4,Control,,15,False,correct,Not in Gap,1998,Leaf Litter,9.0,70-80%
3,2015-10-15,RE CM,JH ERC,4,Control,,15,False,correct,Not in Gap,2009,Pteridium esculentum,1.0,1-5%
3,2015-10-15,RE CM,JH ERC,4,Control,,15,False,correct,Not in Gap,1999,Bare Earth,0.5,Trace <1%
3,2015-10-15,RE CM,JH ERC,4,Control,,15,False,correct,Not in Gap,2007,Microlaena stipoides,0.5,Trace <1%
3,2015-10-15,RE CM,JH ERC,4,Control,,15,False,correct,Not in Gap,2006,Lomandra longifolia,6.0,40-50%
3,2015-10-15,RE CM,JH ERC,4,Control,,15,False,correct,Not in Gap,2005,Lomandra filiformis,0.5,Trace <1%
3,2015-10-15,RE CM,JH ERC,4,Control,,15,False,correct,Not in Gap,2004,Imperata cylindrica,0.5,Trace <1%
3,2015-10-15,RE CM,JH ERC,4,Control,,15,False,correct,Not in Gap,2003,Hydrocotyle spp,1.0,1-5%
3,2015-10-15,RE CM,JH ERC,4,Control,,15,False,correct,Not in Gap,2002,Dichondra repens,0.5,Trace <1%
3,2015-10-15,RE CM,JH ERC,4,Control,,15,False,correct,Not in Gap,2001,CWD,0.5,Trace <1%
3,2015-10-15,RE CM,JH ERC,4,Control,,15,False,correct,Not in Gap,2000,Moss/Lichen,0.0,Not present
3,2015-10-28,Clair M,Kate,4,Control,,15,False,correct,Not in Gap,1675,Rytidosperma spp.,0.5,Trace <1%
3,2015-10-28,Clair M,Kate,4,Control,,15,False,correct,Not in Gap,1682,Hypericum gramineum,0.5,Trace <1%
3,2015-10-28,Clair M,Kate,4,Control,,15,False,correct,Not in Gap,1686,Senecio spp,0.5,Trace <1%
3,2015-10-28,Clair M,Kate,4,Control,,15,False,correct,Not in Gap,1685,Microlaena stipoides,0.5,Trace <1%
3,2015-10-28,Clair M,Kate,4,Control,,15,False,correct,Not in Gap,1684,Lomandra longifolia,3.0,10-20%
3,2015-10-28,Clair M,Kate,4,Control,,15,False,correct,Not in Gap,1683,Imperata cylindrica,0.5,Trace <1%
3,2015-10-28,Clair M,Kate,4,Control,,15,False,correct,Not in Gap,1680,Dipodium spp,0.5,Trace <1%
3,2015-10-28,Clair M,Kate,4,Control,,15,False,correct,Not in Gap,1679,Dichondra repens,0.5,Trace <1%
3,2015-10-28,Clair M,Kate,4,Control,,15,False,correct,Not in Gap,1678,Daucus glochidiatus,0.5,Trace <1%
3,2015-10-28,Clair M,Kate,4,Control,,15,False,correct,Not in Gap,1677,Crassula spp,0.5,Trace <1%
3,2015-10-28,Clair M,Kate,4,Control,,15,False,correct,Not in Gap,1674,Arthropodium spp,0.5,Trace <1%
3,2015-10-28,Clair M,Kate,4,Control,,15,False,correct,Not in Gap,1669,Leaf Litter,9.0,70-80%
3,2015-10-28,Clair M,Kate,4,Control,,15,False,correct,Not in Gap,1670,Bare Earth,1.0,1-5%
3,2015-10-28,Clair M,Kate,4,Control,,15,False,correct,Not in Gap,1671,Moss/Lichen,0.5,Trace <1%
3,2015-10-28,Clair M,Kate,4,Control,,15,False,correct,Not in Gap,1672,CWD,1.0,1-5%
3,2015-10-28,Clair M,Kate,4,Control,,15,False,correct,Not in Gap,1673,Aira spp.,0.5,Trace <1%
3,2015-10-28,Clair M,Kate,4,Control,,15,False,correct,Not in Gap,1676,Cymbonotis sp,0.5,Trace <1%
6,2019-10-16,PH LH,TS TC RE BAM,4,Control,,16,False,,,12186,Hypochaeris radicata,0.5,Trace <1%
6,2019-10-16,PH LH,TS TC RE BAM,4,Control,,16,False,,,12187,Lomandra longifolia,5.0,30-40%
6,2019-10-16,PH LH,TS TC RE BAM,4,Control,,16,False,,,12188,Microlaena stipoides,1.0,1-5%
6,2019-10-16,PH LH,TS TC RE BAM,4,Control,,16,False,,,12189,Poranthera microphylla,0.5,Trace <1%
6,2019-10-16,PH LH,TS TC RE BAM,4,Control,,16,False,,,12190,Senecio spp,0.5,Trace <1%
6,2019-10-16,PH LH,TS TC RE BAM,4,Control,,16,False,,,12177,Leaf Litter,6.0,40-50%
6,2019-10-16,PH LH,TS TC RE BAM,4,Control,,16,False,,,12184,Hydrocotyle spp,0.5,Trace <1%
6,2019-10-16,PH LH,TS TC RE BAM,4,Control,,16,False,,,12183,Eucalyptus tereteticornis,0.5,Trace <1%
