Year_monitoring,Plot_number,Plot_treatment,Quadrat_number,Quadrat_fenced,Quadrat_gap,Record_ID,T002_Flora_Species_name,Score,Scientific Name,Common Name,Family Name,Division Name,Life Form,Origin
0,5,Radial,5,False,True,7252,Oxalis sp (weed),0.5,,,,,Unknown,
0,5,Radial,5,False,True,7250,Lomandra longifolia,4.0,Lomandra longifolia,Spiny-headed Mat-rush,Xanthorrhoeaceae,Monocotyledons,Large Forb/Herb,
0,5,Radial,5,False,True,7255,Veronica spp,0.5,Veronica nivea,Milfoil Speedwell,,,Forb,
0,5,Radial,5,False,True,7249,Lagenophora spp,0.5,Lagenophora montana,Mountain Bottle-daisy,Asteraceae,Dicotyledons,Medium Forb/Herb,
0,5,Radial,5,False,True,7251,Microlaena stipoides,1.0,,,,,Unknown,
0,5,Radial,5,False,True,7254,Senecio spp,0.5,,,,,Unknown,
0,5,Radial,5,False,True,7256,Medicago spp.,0.5,,,,,Unknown,
0,5,Radial,5,False,True,7248,Hypochaeris spp,0.5,Hypochaeris glabra,Smooth Cat's-ear,,,Forb,Introduced
0,5,Radial,5,False,True,7257,Unknown Species,0.5,,,,,Unknown,
0,5,Radial,5,False,True,7241,Aira spp.,0.5,Aira spp.,Hair Grass,Poaceae,Monocotyledons,Small Non-tufted grass/sedge,
0,5,Radial,5,False,True,7242,Rytidosperma spp.,3.0,Rytidosperma laeve,Smooth Wallaby-grass,,,Tussock grass,
0,5,Radial,5,False,True,7244,Conyza sumatrensis,0.5,Conyza sumatrensis,Tall Fleabane,Asteraceae,Dicotyledons,Large Forb/Herb,
0,5,Radial,5,False,True,7245,Dichondra repens,0.5,Dichondra repens,Kidney-weed,Convolvulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb,
0,5,Radial,5,False,True,7246,Euchiton spp,0.5,,,,,Unknown,
0,5,Radial,5,False,True,7247,Gnaphalium sp,0.5,Gnaphalium indutum,Tiny Cudweed,Asteraceae,Dicotyledons,Medium Forb/Herb,
0,5,Radial,5,False,True,7243,Cerastium sp.,0.5,,,,,Unknown,
3,5,Radial,5,False,True,2428,Microlaena stipoides,2.0,,,,,Unknown,
3,5,Radial,5,False,True,2425,Hydrocotyle spp,1.0,Hydrocotyle hirta,Hairy Pennywort,Apiaceae,Dicotyledons,Medium Forb/Herb,
3,5,Radial,5,False,True,2426,Hypochaeris spp,0.5,Hypochaeris glabra,Smooth Cat's-ear,,,Forb,Introduced
3,5,Radial,5,False,True,2427,Lomandra longifolia,4.0,Lomandra longifolia,Spiny-headed Mat-rush,Xanthorrhoeaceae,Monocotyledons,Large Forb/Herb,
3,5,Radial,5,False,True,2429,Oxalis sp 2.,0.5,Oxalis hirta,Hairy Wood-sorrel,Oxalidaceae,Dicotyledons,Medium Forb/Herb,
3,5,Radial,5,False,True,2430,Poranthera microphylla,0.5,Poranthera microphylla s.l.,Small Poranthera,Euphorbiaceae,Dicotyledons,Medium Forb/Herb,
3,5,Radial,5,False,True,2431,Stellaria spp.,0.5,Stellaria sp. 1,Slender Starwort,Caryophyllaceae,Dicotyledons,Medium Forb/Herb,
3,5,Radial,5,False,True,2418,Rytidosperma spp.,0.5,Rytidosperma laeve,Smooth Wallaby-grass,,,Tussock grass,
3,5,Radial,5,False,True,2419,Briza minor,0.5,Briza minor,Lesser Quaking-grass,Poaceae,Monocotyledons,Small Tufted grass/sedge,
3,5,Radial,5,False,True,2420,Centaurium erythraea,0.5,Centaurium erythraea,Common Centaury,Gentianaceae,Dicotyledons,Medium Forb/Herb,
3,5,Radial,5,False,True,2421,Cerastium sp.,0.5,,,,,Unknown,
3,5,Radial,5,False,True,2422,Conyza sumatrensis,0.5,Conyza sumatrensis,Tall Fleabane,Asteraceae,Dicotyledons,Large Forb/Herb,
3,5,Radial,5,False,True,2423,Cotula australis,0.5,Cotula australis,Common Cotula,Asteraceae,Dicotyledons,Medium Forb/Herb,
3,5,Radial,5,False,True,2424,Dichondra repens,0.5,Dichondra repens,Kidney-weed,Convolvulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb,
6,5,Radial,6,False,False,12586,Wahlenbergia spp,0.5,Wahlenbergia ceracea,Waxy Bluebell,Campanulaceae,Dicotyledons,Large Forb/Herb,
6,5,Radial,6,False,False,12584,Senecio tenuiflorus,0.5,Senecio tenuiflorus s.l.,Slender Fireweed,,,Forb,
6,5,Radial,6,False,False,12580,Oxalis sp (weed),0.5,,,,,Unknown,
6,5,Radial,6,False,False,12581,Poranthera microphylla,0.5,Poranthera microphylla s.l.,Small Poranthera,Euphorbiaceae,Dicotyledons,Medium Forb/Herb,
6,5,Radial,6,False,False,12582,Rytidosperma caespitosum,0.5,Rytidosperma caespitosum,Common Wallaby-grass,,,Tussock grass,
6,5,Radial,6,False,False,12583,Rytidosperma geniculata,1.0,Rytidosperma geniculatum,Kneed Wallaby-grass,,,Tussock grass,
6,5,Radial,6,False,False,12579,Microlaena stipoides,0.5,,,,,Unknown,
6,5,Radial,6,False,False,12585,Stellaria spp.,0.5,Stellaria sp. 1,Slender Starwort,Caryophyllaceae,Dicotyledons,Medium Forb/Herb,
6,5,Radial,6,False,False,12572,Eucalyptus tereteticornis,1.0,,,,,Unknown,
6,5,Radial,6,False,False,12578,Lomandra longifolia,0.5,Lomandra longifolia,Spiny-headed Mat-rush,Xanthorrhoeaceae,Monocotyledons,Large Forb/Herb,
6,5,Radial,6,False,False,12567,Aira spp.,0.5,Aira spp.,Hair Grass,Poaceae,Monocotyledons,Small Non-tufted grass/sedge,
6,5,Radial,6,False,False,12576,Hypochaeris radicata,0.5,Hypochaeris radicata,Flatweed,,,Forb,Introduced
6,5,Radial,6,False,False,12574,Hydrocotyle spp,0.5,Hydrocotyle hirta,Hairy Pennywort,Apiaceae,Dicotyledons,Medium Forb/Herb,
6,5,Radial,6,False,False,12568,Briza minor,0.5,Briza minor,Lesser Quaking-grass,Poaceae,Monocotyledons,Small Tufted grass/sedge,
6,5,Radial,6,False,False,12569,Cerastium sp.,0.5,,,,,Unknown,
6,5,Radial,6,False,False,12570,Crassula sieberiana,1.0,Crassula sieberiana s.l.,Sieber Crassula,Crassulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb,
6,5,Radial,6,False,False,12573,Hydrocotyle foveolata,0.5,Hydrocotyle foveolata,Yellow Pennywort,Apiaceae,Dicotyledons,Medium Forb/Herb,
6,5,Radial,6,False,False,12571,Dichondra repens,0.5,Dichondra repens,Kidney-weed,Convolvulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb,
6,5,Radial,6,False,False,12575,Hypochaeris glabra,0.5,Hypochaeris glabra,Smooth Cat's-ear,,,Forb,Introduced
0,5,Radial,6,False,False,7268,Juncus spp,0.5,,,,,Unknown,
0,5,Radial,6,False,False,7265,Euchiton spp,0.5,,,,,Unknown,
0,5,Radial,6,False,False,7266,Hydrocotyle spp,0.5,Hydrocotyle hirta,Hairy Pennywort,Apiaceae,Dicotyledons,Medium Forb/Herb,
0,5,Radial,6,False,False,7267,Hypochaeris spp,0.5,Hypochaeris glabra,Smooth Cat's-ear,,,Forb,Introduced
0,5,Radial,6,False,False,7269,Microlaena stipoides,1.0,,,,,Unknown,
0,5,Radial,6,False,False,7270,Poranthera microphylla,0.5,Poranthera microphylla s.l.,Small Poranthera,Euphorbiaceae,Dicotyledons,Medium Forb/Herb,
0,5,Radial,6,False,False,7263,Carex spp,0.5,Carex iynx,Tussock Sedge,Cyperaceae,Monocotyledons,Medium Tufted grass/sedge,
0,5,Radial,6,False,False,7261,Anagallis arvensis,0.5,Anagallis arvensis,Pimpernel,Primulaceae,Dicotyledons,Medium Forb/Herb,
0,5,Radial,6,False,False,7262,Rytidosperma spp.,4.0,Rytidosperma laeve,Smooth Wallaby-grass,,,Tussock grass,
0,5,Radial,6,False,False,7264,Dichondra repens,2.0,Dichondra repens,Kidney-weed,Convolvulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb,
3,5,Radial,6,False,False,2439,Eucalyptus tereteticornis,0.5,,,,,Unknown,
3,5,Radial,6,False,False,2441,Hydrocotyle spp,0.5,Hydrocotyle hirta,Hairy Pennywort,Apiaceae,Dicotyledons,Medium Forb/Herb,
3,5,Radial,6,False,False,2444,Stellaria spp.,0.5,Stellaria sp. 1,Slender Starwort,Caryophyllaceae,Dicotyledons,Medium Forb/Herb,
3,5,Radial,6,False,False,2443,Microlaena stipoides,0.5,,,,,Unknown,
3,5,Radial,6,False,False,2440,Geranium spp,0.5,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Dicotyledons,Medium Forb/Herb,
3,5,Radial,6,False,False,2438,Dichondra repens,1.0,Dichondra repens,Kidney-weed,Convolvulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb,
3,5,Radial,6,False,False,2437,Cotula australis,0.5,Cotula australis,Common Cotula,Asteraceae,Dicotyledons,Medium Forb/Herb,
3,5,Radial,6,False,False,2434,Cerastium sp.,0.5,,,,,Unknown,
6,5,Radial,7,False,True,12597,Hypericum gramineum,0.5,Hypericum gramineum,Small St John's Wort,Clusiaceae,Dicotyledons,Medium Forb/Herb,
6,5,Radial,7,False,True,12598,Hypochaeris radicata,0.5,Hypochaeris radicata,Flatweed,,,Forb,Introduced
6,5,Radial,7,False,True,12599,Lagenophora spp,0.5,Lagenophora montana,Mountain Bottle-daisy,Asteraceae,Dicotyledons,Medium Forb/Herb,
6,5,Radial,7,False,True,12600,Microlaena stipoides,1.0,,,,,Unknown,
6,5,Radial,7,False,True,12601,Rytidosperma geniculata,2.0,Rytidosperma geniculatum,Kneed Wallaby-grass,,,Tussock grass,
6,5,Radial,7,False,True,12602,Senecio spp,0.5,,,,,Unknown,
6,5,Radial,7,False,True,12596,Hydrocotyle spp,0.5,Hydrocotyle hirta,Hairy Pennywort,Apiaceae,Dicotyledons,Medium Forb/Herb,
6,5,Radial,7,False,True,12603,Vulpia sp.,0.5,Vulpia spp.,Fescue,Poaceae,Monocotyledons,Medium Tufted grass/sedge,
6,5,Radial,7,False,True,12591,Acaena novae-zelan,0.5,Acaena novae-zelandiae,Bidgee-widgee,Rosaceae,Dicotyledons,Medium Forb/Herb,
6,5,Radial,7,False,True,12592,Aira spp.,2.0,Aira spp.,Hair Grass,Poaceae,Monocotyledons,Small Non-tufted grass/sedge,
6,5,Radial,7,False,True,12593,Cerastium glomeratum,0.5,Cerastium glomeratum s.l.,Common Mouse-ear Chickweed,Caryophyllaceae,Dicotyledons,Medium Forb/Herb,
6,5,Radial,7,False,True,12594,Crassula sieberiana,1.0,Crassula sieberiana s.l.,Sieber Crassula,Crassulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb,
6,5,Radial,7,False,True,12595,Dichondra repens,0.5,Dichondra repens,Kidney-weed,Convolvulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb,
0,5,Radial,7,False,True,7285,Poranthera microphylla,0.5,Poranthera microphylla s.l.,Small Poranthera,Euphorbiaceae,Dicotyledons,Medium Forb/Herb,
0,5,Radial,7,False,True,7282,Hypochaeris spp,0.5,Hypochaeris glabra,Smooth Cat's-ear,,,Forb,Introduced
0,5,Radial,7,False,True,7283,Lagenophora spp,0.5,Lagenophora montana,Mountain Bottle-daisy,Asteraceae,Dicotyledons,Medium Forb/Herb,
0,5,Radial,7,False,True,7284,Microlaena stipoides,5.0,,,,,Unknown,
0,5,Radial,7,False,True,7286,Veronica spp,0.5,Veronica nivea,Milfoil Speedwell,,,Forb,
0,5,Radial,7,False,True,7287,Medicago spp.,0.5,,,,,Unknown,
0,5,Radial,7,False,True,7280,Dichondra repens,1.0,Dichondra repens,Kidney-weed,Convolvulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb,
0,5,Radial,7,False,True,7281,Hypericum gramineum,0.5,Hypericum gramineum,Small St John's Wort,Clusiaceae,Dicotyledons,Medium Forb/Herb,
0,5,Radial,7,False,True,7274,Aira spp.,0.5,Aira spp.,Hair Grass,Poaceae,Monocotyledons,Small Non-tufted grass/sedge,
0,5,Radial,7,False,True,7275,Anagallis arvensis,1.0,Anagallis arvensis,Pimpernel,Primulaceae,Dicotyledons,Medium Forb/Herb,
0,5,Radial,7,False,True,7276,Rytidosperma spp.,4.0,Rytidosperma laeve,Smooth Wallaby-grass,,,Tussock grass,
0,5,Radial,7,False,True,7278,Cerastium sp.,0.5,,,,,Unknown,
0,5,Radial,7,False,True,7279,Conyza sumatrensis,0.5,Conyza sumatrensis,Tall Fleabane,Asteraceae,Dicotyledons,Large Forb/Herb,
0,5,Radial,7,False,True,7277,Centaurium erythraea,1.0,Centaurium erythraea,Common Centaury,Gentianaceae,Dicotyledons,Medium Forb/Herb,
3,5,Radial,7,False,True,2454,Hypochaeris spp,0.5,Hypochaeris glabra,Smooth Cat's-ear,,,Forb,Introduced
3,5,Radial,7,False,True,2455,Lagenophora spp,0.5,Lagenophora montana,Mountain Bottle-daisy,Asteraceae,Dicotyledons,Medium Forb/Herb,
3,5,Radial,7,False,True,2456,Microlaena stipoides,4.0,,,,,Unknown,
3,5,Radial,7,False,True,2458,Poranthera microphylla,0.5,Poranthera microphylla s.l.,Small Poranthera,Euphorbiaceae,Dicotyledons,Medium Forb/Herb,
3,5,Radial,7,False,True,2453,Hydrocotyle spp,1.0,Hydrocotyle hirta,Hairy Pennywort,Apiaceae,Dicotyledons,Medium Forb/Herb,
3,5,Radial,7,False,True,2448,Anagallis arvensis,0.5,Anagallis arvensis,Pimpernel,Primulaceae,Dicotyledons,Medium Forb/Herb,
3,5,Radial,7,False,True,2457,Oxalis sp 2.,0.5,Oxalis hirta,Hairy Wood-sorrel,Oxalidaceae,Dicotyledons,Medium Forb/Herb,
3,5,Radial,7,False,True,2452,Dichondra repens,1.0,Dichondra repens,Kidney-weed,Convolvulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb,
3,5,Radial,7,False,True,2451,Cotula australis,0.5,Cotula australis,Common Cotula,Asteraceae,Dicotyledons,Medium Forb/Herb,
3,5,Radial,7,False,True,2449,Centaurium erythraea,0.5,Centaurium erythraea,Common Centaury,Gentianaceae,Dicotyledons,Medium Forb/Herb,
3,5,Radial,7,False,True,2450,Cerastium sp.,0.5,,,,,Unknown,
6,5,Radial,8,False,True,12626,Crassula sieberiana,1.0,Crassula sieberiana s.l.,Sieber Crassula,Crassulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb,
6,5,Radial,8,False,True,12633,Rytidosperma spp.,0.5,Rytidosperma laeve,Smooth Wallaby-grass,,,Tussock grass,
6,5,Radial,8,False,True,12632,Pteridium esculentum,1.0,Pteridium esculentum,Austral Bracken,Dennstaedtiaceae,Ferns and Allies,Non-tufted Ground Fern,
6,5,Radial,8,False,True,12631,Microlaena stipoides,0.5,,,,,Unknown,
6,5,Radial,8,False,True,12630,Lomandra longifolia,6.0,Lomandra longifolia,Spiny-headed Mat-rush,Xanthorrhoeaceae,Monocotyledons,Large Forb/Herb,
6,5,Radial,8,False,True,12629,Lagenophora spp,0.5,Lagenophora montana,Mountain Bottle-daisy,Asteraceae,Dicotyledons,Medium Forb/Herb,
6,5,Radial,8,False,True,12625,Cotula australis,0.5,Cotula australis,Common Cotula,Asteraceae,Dicotyledons,Medium Forb/Herb,
6,5,Radial,8,False,True,12624,Arthropodium milleflorum,1.0,Arthropodium milleflorum s.l.,Pale Vanilla-lily,Anthericaceae,Monocotyledons,Large Forb/Herb,
6,5,Radial,8,False,True,12623,Aira spp.,0.5,Aira spp.,Hair Grass,Poaceae,Monocotyledons,Small Non-tufted grass/sedge,
6,5,Radial,8,False,True,12627,Dichondra repens,0.5,Dichondra repens,Kidney-weed,Convolvulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb,
6,5,Radial,8,False,True,12628,Entolasia marginata,0.5,Entolasia marginata,Bordered Panic,Poaceae,Monocotyledons,Medium Non-tufted grass/sedge,
0,5,Radial,8,False,True,7307,Microlaena stipoides,2.0,,,,,Unknown,
0,5,Radial,8,False,True,7306,Lomandra longifolia,4.0,Lomandra longifolia,Spiny-headed Mat-rush,Xanthorrhoeaceae,Monocotyledons,Large Forb/Herb,
0,5,Radial,8,False,True,7305,Lagenophora spp,0.5,Lagenophora montana,Mountain Bottle-daisy,Asteraceae,Dicotyledons,Medium Forb/Herb,
0,5,Radial,8,False,True,7304,Imperata cylindrica,1.0,Imperata cylindrica,Blady Grass,Poaceae,Monocotyledons,Medium Tufted grass/sedge,
0,5,Radial,8,False,True,7303,Hypochaeris spp,0.5,Hypochaeris glabra,Smooth Cat's-ear,,,Forb,Introduced
0,5,Radial,8,False,True,7302,Hypericum gramineum,0.5,Hypericum gramineum,Small St John's Wort,Clusiaceae,Dicotyledons,Medium Forb/Herb,
0,5,Radial,8,False,True,7308,Oxalis sp (weed),0.5,,,,,Unknown,
0,5,Radial,8,False,True,7311,Wahlenbergia spp,0.5,Wahlenbergia ceracea,Waxy Bluebell,Campanulaceae,Dicotyledons,Large Forb/Herb,
0,5,Radial,8,False,True,7309,Poa spp,1.0,Poa fax,Scaly Poa,Poaceae,Monocotyledons,Small Non-tufted grass/sedge,
0,5,Radial,8,False,True,7310,Poranthera microphylla,0.5,Poranthera microphylla s.l.,Small Poranthera,Euphorbiaceae,Dicotyledons,Medium Forb/Herb,
0,5,Radial,8,False,True,7300,Euchiton spp,0.5,,,,,Unknown,
0,5,Radial,8,False,True,7312,Medicago spp.,0.5,,,,,Unknown,
0,5,Radial,8,False,True,7292,Arthropodium spp,1.0,Arthropodium minus,Small Vanilla-lily,Anthericaceae,Monocotyledons,Large Forb/Herb,
0,5,Radial,8,False,True,7301,Gnaphalium sp,0.5,Gnaphalium indutum,Tiny Cudweed,Asteraceae,Dicotyledons,Medium Forb/Herb,
0,5,Radial,8,False,True,7293,Rytidosperma spp.,0.5,Rytidosperma laeve,Smooth Wallaby-grass,,,Tussock grass,
0,5,Radial,8,False,True,7299,Dipodium spp,0.5,,,,,Unknown,
0,5,Radial,8,False,True,7291,Aira spp.,0.5,Aira spp.,Hair Grass,Poaceae,Monocotyledons,Small Non-tufted grass/sedge,
0,5,Radial,8,False,True,7298,Dichondra repens,1.0,Dichondra repens,Kidney-weed,Convolvulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb,
0,5,Radial,8,False,True,7297,Crassula spp,0.5,,,,,Unknown,
0,5,Radial,8,False,True,7296,Cotula australis,0.5,Cotula australis,Common Cotula,Asteraceae,Dicotyledons,Medium Forb/Herb,
0,5,Radial,8,False,True,7295,Conyza sumatrensis,0.5,Conyza sumatrensis,Tall Fleabane,Asteraceae,Dicotyledons,Large Forb/Herb,
0,5,Radial,8,False,True,7294,Centaurium erythraea,0.5,Centaurium erythraea,Common Centaury,Gentianaceae,Dicotyledons,Medium Forb/Herb,
3,5,Radial,8,False,True,2473,Lomandra longifolia,4.0,Lomandra longifolia,Spiny-headed Mat-rush,Xanthorrhoeaceae,Monocotyledons,Large Forb/Herb,
3,5,Radial,8,False,True,2472,Imperata cylindrica,0.5,Imperata cylindrica,Blady Grass,Poaceae,Monocotyledons,Medium Tufted grass/sedge,
3,5,Radial,8,False,True,2471,Hypochaeris spp,0.5,Hypochaeris glabra,Smooth Cat's-ear,,,Forb,Introduced
3,5,Radial,8,False,True,2474,Microlaena stipoides,4.0,,,,,Unknown,
3,5,Radial,8,False,True,2470,Hypericum gramineum,0.5,Hypericum gramineum,Small St John's Wort,Clusiaceae,Dicotyledons,Medium Forb/Herb,
3,5,Radial,8,False,True,2477,Stellaria spp.,0.5,Stellaria sp. 1,Slender Starwort,Caryophyllaceae,Dicotyledons,Medium Forb/Herb,
3,5,Radial,8,False,True,2475,Poa spp,0.5,Poa fax,Scaly Poa,Poaceae,Monocotyledons,Small Non-tufted grass/sedge,
3,5,Radial,8,False,True,2476,Pteridium esculentum,3.0,Pteridium esculentum,Austral Bracken,Dennstaedtiaceae,Ferns and Allies,Non-tufted Ground Fern,
3,5,Radial,8,False,True,2469,Hydrocotyle spp,1.0,Hydrocotyle hirta,Hairy Pennywort,Apiaceae,Dicotyledons,Medium Forb/Herb,
3,5,Radial,8,False,True,2463,Arthropodium spp,0.5,Arthropodium minus,Small Vanilla-lily,Anthericaceae,Monocotyledons,Large Forb/Herb,
3,5,Radial,8,False,True,2464,Centaurium erythraea,0.5,Centaurium erythraea,Common Centaury,Gentianaceae,Dicotyledons,Medium Forb/Herb,
3,5,Radial,8,False,True,2466,Cotula australis,0.5,Cotula australis,Common Cotula,Asteraceae,Dicotyledons,Medium Forb/Herb,
3,5,Radial,8,False,True,2467,Crassula spp,0.5,,,,,Unknown,
3,5,Radial,8,False,True,2468,Dichondra repens,1.0,Dichondra repens,Kidney-weed,Convolvulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb,
3,5,Radial,8,False,True,2465,Cerastium glomeratum,0.5,Cerastium glomeratum s.l.,Common Mouse-ear Chickweed,Caryophyllaceae,Dicotyledons,Medium Forb/Herb,
6,5,Radial,9,False,False,12651,Stellaria spp.,0.5,Stellaria sp. 1,Slender Starwort,Caryophyllaceae,Dicotyledons,Medium Forb/Herb,
6,5,Radial,9,False,False,12646,Microlaena stipoides,1.0,,,,,Unknown,
6,5,Radial,9,False,False,12648,Pteridium esculentum,0.5,Pteridium esculentum,Austral Bracken,Dennstaedtiaceae,Ferns and Allies,Non-tufted Ground Fern,
6,5,Radial,9,False,False,12645,Lomandra longifolia,7.0,Lomandra longifolia,Spiny-headed Mat-rush,Xanthorrhoeaceae,Monocotyledons,Large Forb/Herb,
6,5,Radial,9,False,False,12650,Senecio spp,0.5,,,,,Unknown,
6,5,Radial,9,False,False,12647,Poranthera microphylla,0.5,Poranthera microphylla s.l.,Small Poranthera,Euphorbiaceae,Dicotyledons,Medium Forb/Herb,
6,5,Radial,9,False,False,12649,Rytidosperma geniculata,1.0,Rytidosperma geniculatum,Kneed Wallaby-grass,,,Tussock grass,
6,5,Radial,9,False,False,12644,Lagenophora spp,0.5,Lagenophora montana,Mountain Bottle-daisy,Asteraceae,Dicotyledons,Medium Forb/Herb,
6,5,Radial,9,False,False,12638,Aira spp.,0.5,Aira spp.,Hair Grass,Poaceae,Monocotyledons,Small Non-tufted grass/sedge,
6,5,Radial,9,False,False,12640,Crassula sieberiana,1.0,Crassula sieberiana s.l.,Sieber Crassula,Crassulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb,
6,5,Radial,9,False,False,12641,Dipodium spp,0.5,,,,,Unknown,
6,5,Radial,9,False,False,12642,Einadia nutans,0.5,Einadia nutans,Nodding Saltbush,,,Forb,
6,5,Radial,9,False,False,12643,Hydrocotyle foveolata,0.5,Hydrocotyle foveolata,Yellow Pennywort,Apiaceae,Dicotyledons,Medium Forb/Herb,
6,5,Radial,9,False,False,12639,Cerastium sp.,0.5,,,,,Unknown,
0,5,Radial,9,False,False,7330,Senecio spp,0.5,,,,,Unknown,
0,5,Radial,9,False,False,7327,Lomandra longifolia,4.0,Lomandra longifolia,Spiny-headed Mat-rush,Xanthorrhoeaceae,Monocotyledons,Large Forb/Herb,
0,5,Radial,9,False,False,7324,Hypericum gramineum,0.5,Hypericum gramineum,Small St John's Wort,Clusiaceae,Dicotyledons,Medium Forb/Herb,
0,5,Radial,9,False,False,7325,Hypochaeris spp,0.5,Hypochaeris glabra,Smooth Cat's-ear,,,Forb,Introduced
0,5,Radial,9,False,False,7331,Medicago spp.,0.5,,,,,Unknown,
0,5,Radial,9,False,False,7323,Euchiton spp,0.5,,,,,Unknown,
0,5,Radial,9,False,False,7328,Microlaena stipoides,3.0,,,,,Unknown,
0,5,Radial,9,False,False,7329,Oxalis sp (weed),0.5,,,,,Unknown,
0,5,Radial,9,False,False,7316,Aira spp.,0.5,Aira spp.,Hair Grass,Poaceae,Monocotyledons,Small Non-tufted grass/sedge,
0,5,Radial,9,False,False,7326,Lagenophora spp,0.5,Lagenophora montana,Mountain Bottle-daisy,Asteraceae,Dicotyledons,Medium Forb/Herb,
0,5,Radial,9,False,False,7317,Anagallis arvensis,0.5,Anagallis arvensis,Pimpernel,Primulaceae,Dicotyledons,Medium Forb/Herb,
0,5,Radial,9,False,False,7318,Rytidosperma spp.,3.0,Rytidosperma laeve,Smooth Wallaby-grass,,,Tussock grass,
0,5,Radial,9,False,False,7322,Dipodium spp,0.5,,,,,Unknown,
0,5,Radial,9,False,False,7319,Conyza sumatrensis,0.5,Conyza sumatrensis,Tall Fleabane,Asteraceae,Dicotyledons,Large Forb/Herb,
0,5,Radial,9,False,False,7320,Crassula spp,0.5,,,,,Unknown,
0,5,Radial,9,False,False,7321,Dichondra repens,0.5,Dichondra repens,Kidney-weed,Convolvulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb,
3,5,Radial,9,False,False,2497,Sonchus spp,0.5,,,,,Unknown,
3,5,Radial,9,False,False,2491,Lagenophora spp,1.0,Lagenophora montana,Mountain Bottle-daisy,Asteraceae,Dicotyledons,Medium Forb/Herb,
3,5,Radial,9,False,False,2492,Lomandra filiformis,0.5,Lomandra filiformis,Wattle Mat-rush,Xanthorrhoeaceae,Monocotyledons,Medium Forb/Herb,
3,5,Radial,9,False,False,2493,Lomandra longifolia,5.0,Lomandra longifolia,Spiny-headed Mat-rush,Xanthorrhoeaceae,Monocotyledons,Large Forb/Herb,
3,5,Radial,9,False,False,2494,Microlaena stipoides,2.0,,,,,Unknown,
3,5,Radial,9,False,False,2495,Pteridium esculentum,1.0,Pteridium esculentum,Austral Bracken,Dennstaedtiaceae,Ferns and Allies,Non-tufted Ground Fern,
3,5,Radial,9,False,False,2496,Senecio spp,1.0,,,,,Unknown,
3,5,Radial,9,False,False,2490,Hypochaeris spp,1.0,Hypochaeris glabra,Smooth Cat's-ear,,,Forb,Introduced
3,5,Radial,9,False,False,2489,Hydrocotyle spp,1.0,Hydrocotyle hirta,Hairy Pennywort,Apiaceae,Dicotyledons,Medium Forb/Herb,
3,5,Radial,9,False,False,2482,Acianthus sp.,0.5,Acianthus spp.,Mosquito Orchid,Orchidaceae,Monocotyledons,Medium Forb/Herb,
3,5,Radial,9,False,False,2483,Anagallis arvensis,0.5,Anagallis arvensis,Pimpernel,Primulaceae,Dicotyledons,Medium Forb/Herb,
