Treatment,Plot,Quadrat,Fenced,Gap,Life Form,Year,Abundance
Control,11,12,False,False,Prostrate or Mat-forming Forb/Herb,0,25.5
Control,11,12,False,False,Prostrate or Mat-forming Forb/Herb,6,0.5
Control,11,12,False,False,Small Tufted grass/sedge,0,35.0
Control,11,12,False,False,Small Tufted grass/sedge,3,0.5
Control,11,12,False,False,Small Tufted grass/sedge,6,3.0
Control,11,13,False,False,Large Forb/Herb,0,25.0
Control,11,13,False,False,Large Forb/Herb,3,25.5
Control,11,13,False,False,Large Forb/Herb,6,37.0
Control,11,13,False,False,Medium Forb/Herb,0,1.0
Control,11,13,False,False,Medium Forb/Herb,3,2.0
Control,11,13,False,False,Medium Forb/Herb,6,4.5
Control,11,13,False,False,Medium Non-tufted grass/sedge,0,7.5
Control,11,13,False,False,Medium Non-tufted grass/sedge,3,0.5
Control,11,13,False,False,Medium Non-tufted grass/sedge,6,0.5
Control,11,13,False,False,Prostrate or Mat-forming Forb/Herb,0,15.0
Control,11,13,False,False,Prostrate or Mat-forming Forb/Herb,3,3.0
Control,11,13,False,False,Prostrate or Mat-forming Forb/Herb,6,1.0
Control,11,13,False,False,Small Tufted grass/sedge,0,26.0
Control,11,13,False,False,Small Tufted grass/sedge,3,0.5
Control,11,13,False,False,Small Tufted grass/sedge,6,1.0
Control,11,14,False,False,Large Forb/Herb,0,16.0
Control,11,14,False,False,Large Forb/Herb,3,15.5
Control,11,14,False,False,Large Forb/Herb,6,25.5
Control,11,14,False,False,Medium Forb/Herb,0,3.0
Control,11,14,False,False,Medium Forb/Herb,3,2.5
Control,11,14,False,False,Medium Forb/Herb,6,2.0
Control,11,14,False,False,Medium Non-tufted grass/sedge,3,0.5
Control,11,14,False,False,Medium Non-tufted grass/sedge,6,0.5
Control,11,14,False,False,Medium Tufted grass/sedge,3,0.5
Control,11,14,False,False,Medium Tufted grass/sedge,6,0.5
Control,11,14,False,False,Prostrate or Mat-forming Forb/Herb,0,4.0
Control,11,14,False,False,Prostrate or Mat-forming Forb/Herb,3,3.0
Control,11,14,False,False,Prostrate or Mat-forming Forb/Herb,6,1.0
Control,11,14,False,False,Small Tufted grass/sedge,3,3.0
Control,11,14,False,False,Small Tufted grass/sedge,6,3.0
Control,11,15,False,False,Large Forb/Herb,6,35.5
Control,11,15,False,False,Medium Forb/Herb,0,1.5
Control,11,15,False,False,Medium Forb/Herb,3,1.5
Control,11,15,False,False,Medium Forb/Herb,6,4.5
Control,11,15,False,False,Medium Non-tufted grass/sedge,0,7.5
Control,11,15,False,False,Medium Non-tufted grass/sedge,3,0.5
Control,11,15,False,False,Medium Non-tufted grass/sedge,6,3.5
Control,11,15,False,False,Prostrate or Mat-forming Forb/Herb,0,3.5
Control,11,15,False,False,Prostrate or Mat-forming Forb/Herb,3,3.0
Control,11,15,False,False,Prostrate or Mat-forming Forb/Herb,6,1.0
Control,11,15,False,False,Scrambler,0,0.5
Control,11,15,False,False,Small Tufted grass/sedge,0,25.0
Control,11,15,False,False,Small Tufted grass/sedge,3,3.0
Control,11,15,False,False,Small Tufted grass/sedge,6,3.5
Control,11,16,False,False,Large Forb/Herb,0,35.5
Control,11,16,False,False,Large Forb/Herb,3,38.5
Control,11,16,False,False,Large Forb/Herb,6,63.0
Control,11,16,False,False,Large Tufted grass/sedge,0,0.5
Control,11,16,False,False,Medium Forb/Herb,0,2.0
Control,11,16,False,False,Medium Forb/Herb,3,2.5
Control,11,16,False,False,Medium Forb/Herb,6,7.5
Control,11,16,False,False,Medium Non-tufted grass/sedge,0,0.5
Control,11,16,False,False,Medium Non-tufted grass/sedge,3,0.5
Control,11,16,False,False,Medium Non-tufted grass/sedge,6,0.5
Control,11,16,False,False,Medium Tufted grass/sedge,0,0.5
Control,11,16,False,False,Medium Tufted grass/sedge,3,0.5
Control,11,16,False,False,Medium Tufted grass/sedge,6,3.0
Control,11,16,False,False,Prostrate or Mat-forming Forb/Herb,0,1.5
Control,11,16,False,False,Prostrate or Mat-forming Forb/Herb,3,1.0
Control,11,16,False,False,Prostrate or Mat-forming Forb/Herb,6,1.5
Control,11,16,False,False,Small Tufted grass/sedge,3,3.5
Control,11,17,False,False,Large Forb/Herb,0,1.0
Control,11,17,False,False,Large Forb/Herb,3,3.0
Control,11,17,False,False,Large Forb/Herb,6,0.5
Control,11,17,False,False,Large Tufted grass/sedge,0,45.0
Control,11,17,False,False,Large Tufted grass/sedge,3,3.0
Control,11,17,False,False,Large Tufted grass/sedge,6,3.0
Control,11,17,False,False,Medium Forb/Herb,0,4.0
Control,11,17,False,False,Medium Forb/Herb,3,3.5
Control,11,17,False,False,Medium Forb/Herb,6,4.5
Control,11,17,False,False,Medium Non-tufted grass/sedge,0,3.0
Control,11,17,False,False,Medium Non-tufted grass/sedge,3,0.5
Control,11,17,False,False,Medium Non-tufted grass/sedge,6,3.0
Control,11,17,False,False,Medium Tufted grass/sedge,3,0.5
Control,11,17,False,False,Medium Tufted grass/sedge,6,0.5
Control,11,17,False,False,Prostrate or Mat-forming Forb/Herb,0,36.0
Control,11,17,False,False,Prostrate or Mat-forming Forb/Herb,3,35.0
Control,11,17,False,False,Prostrate or Mat-forming Forb/Herb,6,0.5
Control,11,17,False,False,Scrambler,0,0.5
Control,11,17,False,False,Small Tufted grass/sedge,0,8.0
Control,11,17,False,False,Small Tufted grass/sedge,3,1.5
Control,11,17,False,False,Small Tufted grass/sedge,6,3.5
Control,11,18,False,False,Climber,6,0.5
Control,11,18,False,False,Large Forb/Herb,0,0.5
Control,11,18,False,False,Large Forb/Herb,3,1.0
Control,11,18,False,False,Large Forb/Herb,6,1.0
Control,11,18,False,False,Large Tufted grass/sedge,0,0.5
Control,11,18,False,False,Medium Forb/Herb,0,2.0
Control,11,18,False,False,Medium Forb/Herb,3,5.5
Control,11,18,False,False,Medium Forb/Herb,6,8.0
Control,11,18,False,False,Medium Non-tufted grass/sedge,0,15.0
Control,11,18,False,False,Medium Non-tufted grass/sedge,3,7.5
Control,11,18,False,False,Medium Non-tufted grass/sedge,6,3.0
Control,11,18,False,False,Prostrate or Mat-forming Forb/Herb,0,96.5
Control,11,18,False,False,Prostrate or Mat-forming Forb/Herb,3,35.5
Control,11,18,False,False,Prostrate or Mat-forming Forb/Herb,6,1.5
Control,11,18,False,False,Small Forb/Herb,6,0.5
Control,11,18,False,False,Small Tufted grass/sedge,0,8.0
Control,11,18,False,False,Small Tufted grass/sedge,3,1.5
Control,11,18,False,False,Small Tufted grass/sedge,6,1.0
Control,11,19,False,False,Large Forb/Herb,3,0.5
Control,11,19,False,False,Large Forb/Herb,6,0.5
Control,11,19,False,False,Large Tufted grass/sedge,0,0.5
Control,11,19,False,False,Large Tufted grass/sedge,3,0.5
Control,11,19,False,False,Medium Forb/Herb,0,2.5
Control,11,19,False,False,Medium Forb/Herb,3,5.0
Control,11,19,False,False,Medium Forb/Herb,6,3.5
Control,11,19,False,False,Medium Non-tufted grass/sedge,0,3.0
Control,11,19,False,False,Medium Non-tufted grass/sedge,3,3.0
Control,11,19,False,False,Medium Tufted grass/sedge,0,3.0
Control,11,19,False,False,Prostrate or Mat-forming Forb/Herb,0,4.0
Control,11,19,False,False,Prostrate or Mat-forming Forb/Herb,3,0.5
Control,11,19,False,False,Prostrate or Mat-forming Forb/Herb,6,1.0
Control,11,19,False,False,Scrambler,0,0.5
Control,11,19,False,False,Small Tufted grass/sedge,0,3.0
Control,11,19,False,False,Small Tufted grass/sedge,3,0.5
Control,11,19,False,False,Small Tufted grass/sedge,6,0.5
Control,11,20,False,False,Large Forb/Herb,3,0.5
Control,11,20,False,False,Large Forb/Herb,6,1.0
Control,11,20,False,False,Large Tufted grass/sedge,0,0.5
Control,11,20,False,False,Medium Forb/Herb,0,1.5
Control,11,20,False,False,Medium Forb/Herb,3,5.0
Control,11,20,False,False,Medium Forb/Herb,6,1.5
Control,11,20,False,False,Medium Non-tufted grass/sedge,0,3.0
Control,11,20,False,False,Medium Non-tufted grass/sedge,3,3.0
Control,11,20,False,False,Medium Non-tufted grass/sedge,6,3.0
Control,11,20,False,False,Prostrate or Mat-forming Forb/Herb,0,4.0
Control,11,20,False,False,Prostrate or Mat-forming Forb/Herb,3,7.5
Control,11,20,False,False,Prostrate or Mat-forming Forb/Herb,6,8.5
Control,11,20,False,False,Small Tufted grass/sedge,0,7.5
Control,11,20,False,False,Small Tufted grass/sedge,3,7.5
Control,11,20,False,False,Small Tufted grass/sedge,6,3.0
Control,11,21,False,False,Large Forb/Herb,0,0.5
Control,11,21,False,False,Large Forb/Herb,3,0.5
Control,11,21,False,False,Medium Forb/Herb,0,3.5
Control,11,21,False,False,Medium Forb/Herb,3,1.0
Control,11,21,False,False,Medium Forb/Herb,6,4.5
Control,11,21,False,False,Medium Non-tufted grass/sedge,0,3.0
Control,11,21,False,False,Medium Non-tufted grass/sedge,3,0.5
Control,11,21,False,False,Medium Non-tufted grass/sedge,6,0.5
Control,11,21,False,False,Prostrate or Mat-forming Forb/Herb,0,1.0
Control,11,21,False,False,Prostrate or Mat-forming Forb/Herb,3,3.5
Control,11,21,False,False,Small Tufted grass/sedge,0,35.0
Control,11,21,False,False,Small Tufted grass/sedge,3,25.0
Control,11,21,False,False,Small Tufted grass/sedge,6,7.5
Control,11,22,False,False,Climber,3,0.5
Control,11,22,False,False,Large Forb/Herb,0,1.5
Control,11,22,False,False,Large Forb/Herb,3,3.0
Control,11,22,False,False,Large Forb/Herb,6,0.5
Control,11,22,False,False,Large Tufted grass/sedge,0,0.5
Control,11,22,False,False,Medium Forb/Herb,0,5.0
Control,11,22,False,False,Medium Forb/Herb,3,11.5
Control,11,22,False,False,Medium Forb/Herb,6,20.0
Control,11,22,False,False,Medium Non-tufted grass/sedge,0,15.0
Control,11,22,False,False,Medium Non-tufted grass/sedge,3,3.0
Control,11,22,False,False,Medium Non-tufted grass/sedge,6,0.5
Control,11,22,False,False,Prostrate or Mat-forming Forb/Herb,0,1.0
Control,11,22,False,False,Prostrate or Mat-forming Forb/Herb,3,6.0
Control,11,22,False,False,Prostrate or Mat-forming Forb/Herb,6,1.0
Control,11,22,False,False,Small Tufted grass/sedge,0,15.0
Control,11,22,False,False,Small Tufted grass/sedge,3,8.0
Control,11,22,False,False,Small Tufted grass/sedge,6,4.0
Control,11,23,False,False,Large Forb/Herb,0,15.5
Control,11,23,False,False,Large Forb/Herb,3,16.0
Control,11,23,False,False,Large Forb/Herb,6,16.0
Control,11,23,False,False,Medium Forb/Herb,0,3.0
Control,11,23,False,False,Medium Forb/Herb,3,20.0
Control,11,23,False,False,Medium Forb/Herb,6,17.5
Control,11,23,False,False,Medium Non-tufted grass/sedge,0,3.0
Control,11,23,False,False,Medium Non-tufted grass/sedge,3,3.0
Control,11,23,False,False,Medium Non-tufted grass/sedge,6,0.5
Control,11,23,False,False,Prostrate or Mat-forming Forb/Herb,0,0.5
Control,11,23,False,False,Prostrate or Mat-forming Forb/Herb,3,1.0
Control,11,23,False,False,Prostrate or Mat-forming Forb/Herb,6,0.5
Control,11,23,False,False,Small Tufted grass/sedge,0,7.5
Control,11,23,False,False,Small Tufted grass/sedge,3,7.5
Control,11,23,False,False,Small Tufted grass/sedge,6,0.5
Control,11,24,False,False,Climber,0,0.5
Control,11,24,False,False,Climber,3,0.5
Control,11,24,False,False,Large Forb/Herb,0,0.5
Control,11,24,False,False,Large Forb/Herb,3,49.0
Control,11,24,False,False,Large Forb/Herb,6,0.5
Control,11,24,False,False,Large Tufted grass/sedge,0,0.5
Control,11,24,False,False,Medium Forb/Herb,0,3.0
Control,11,24,False,False,Medium Forb/Herb,3,8.0
Control,11,24,False,False,Medium Forb/Herb,6,3.5
Control,11,24,False,False,Medium Non-tufted grass/sedge,0,25.0
Control,11,24,False,False,Medium Non-tufted grass/sedge,3,0.5
Control,11,24,False,False,Medium Non-tufted grass/sedge,6,7.5
Control,11,24,False,False,Medium Tufted grass/sedge,0,3.0
Control,11,24,False,False,Medium Tufted grass/sedge,3,3.0
Control,11,24,False,False,Medium Tufted grass/sedge,6,6.0
Control,11,24,False,False,Prostrate or Mat-forming Forb/Herb,0,3.5
Control,11,24,False,False,Prostrate or Mat-forming Forb/Herb,3,8.0
Control,11,24,False,False,Prostrate or Mat-forming Forb/Herb,6,1.0
Control,11,24,False,False,Small Tufted grass/sedge,0,7.5
Control,11,24,False,False,Small Tufted grass/sedge,3,3.0
Control,11,24,False,False,Small Tufted grass/sedge,6,7.5
Control,11,25,False,False,Climber,3,0.5
Control,11,25,False,False,Large Forb/Herb,0,46.0
Control,11,25,False,False,Large Forb/Herb,3,49.0
Control,11,25,False,False,Large Forb/Herb,6,35.5
Control,11,25,False,False,Medium Forb/Herb,0,4.0
Control,11,25,False,False,Medium Forb/Herb,3,6.5
Control,11,25,False,False,Medium Forb/Herb,6,2.5
Control,11,25,False,False,Medium Non-tufted grass/sedge,0,15.0
Control,11,25,False,False,Medium Non-tufted grass/sedge,3,7.5
Control,11,25,False,False,Medium Tufted grass/sedge,0,3.0
Control,11,25,False,False,Medium Tufted grass/sedge,3,3.0
Control,11,25,False,False,Medium Tufted grass/sedge,6,1.0
Control,11,25,False,False,Prostrate or Mat-forming Forb/Herb,0,9.0
Control,11,25,False,False,Prostrate or Mat-forming Forb/Herb,3,1.0
Control,11,25,False,False,Prostrate or Mat-forming Forb/Herb,6,1.0
Control,11,25,False,False,Small Shrub,3,0.5
Control,11,25,False,False,Small Tufted grass/sedge,0,0.5
Control,11,25,False,False,Small Tufted grass/sedge,6,0.5
Control,11,26,False,False,Large Forb/Herb,0,1.0
Control,11,26,False,False,Large Forb/Herb,3,6.5
Control,11,26,False,False,Large Forb/Herb,6,3.0
Control,11,26,False,False,Large Tufted grass/sedge,0,15.0
Control,11,26,False,False,Large Tufted grass/sedge,3,3.0
Control,11,26,False,False,Medium Forb/Herb,0,3.0
Control,11,26,False,False,Medium Forb/Herb,3,10.5
Control,11,26,False,False,Medium Forb/Herb,6,10.0
Control,11,26,False,False,Medium Non-tufted grass/sedge,0,0.5
Control,11,26,False,False,Medium Non-tufted grass/sedge,3,0.5
Control,11,26,False,False,Medium Non-tufted grass/sedge,6,0.5
Control,11,26,False,False,Medium Tufted grass/sedge,0,3.0
Control,11,26,False,False,Medium Tufted grass/sedge,3,3.0
Control,11,26,False,False,Medium Tufted grass/sedge,6,0.5
Control,11,26,False,False,Prostrate or Mat-forming Forb/Herb,0,25.5
Control,11,26,False,False,Prostrate or Mat-forming Forb/Herb,3,4.0
Control,11,26,False,False,Prostrate or Mat-forming Forb/Herb,6,1.5
Control,11,26,False,False,Small Tufted grass/sedge,0,3.5
Control,11,26,False,False,Small Tufted grass/sedge,3,3.0
Control,11,26,False,False,Small Tufted grass/sedge,6,0.5
Control,11,27,False,False,Climber,3,3.0
Control,11,27,False,False,Large Forb/Herb,0,1.5
Control,11,27,False,False,Large Forb/Herb,3,6.5
Control,11,27,False,False,Large Forb/Herb,6,4.0
Control,11,27,False,False,Medium Forb/Herb,0,3.5
Control,11,27,False,False,Medium Forb/Herb,3,5.0
Control,11,27,False,False,Medium Forb/Herb,6,1.5
Control,11,27,False,False,Medium Non-tufted grass/sedge,0,25.0
Control,11,27,False,False,Medium Non-tufted grass/sedge,3,3.0
Control,11,27,False,False,Medium Non-tufted grass/sedge,6,0.5
Control,11,27,False,False,Medium Tufted grass/sedge,6,0.5
Control,11,27,False,False,Prostrate or Mat-forming Forb/Herb,0,1.5
Control,11,27,False,False,Prostrate or Mat-forming Forb/Herb,3,3.0
Control,11,27,False,False,Small Tufted grass/sedge,0,15.0
Control,11,27,False,False,Small Tufted grass/sedge,3,3.0
Control,11,27,False,False,Small Tufted grass/sedge,6,7.5
Control,11,28,False,False,Large Forb/Herb,0,46.0
Control,11,28,False,False,Large Forb/Herb,3,46.0
Control,11,28,False,False,Large Forb/Herb,6,46.0
Control,11,28,False,False,Large Tufted grass/sedge,0,0.5
Control,11,28,False,False,Large Tufted grass/sedge,3,3.0
Control,11,28,False,False,Medium Forb/Herb,0,2.0
Control,11,28,False,False,Medium Forb/Herb,3,6.5
Control,11,28,False,False,Medium Forb/Herb,6,8.0
Control,11,28,False,False,Medium Non-tufted grass/sedge,0,0.5
Control,11,28,False,False,Medium Non-tufted grass/sedge,3,0.5
Control,11,28,False,False,Medium Non-tufted grass/sedge,6,3.5
Control,11,28,False,False,Medium Tufted grass/sedge,3,7.5
Control,11,28,False,False,Medium Tufted grass/sedge,6,0.5
Control,11,28,False,False,Prostrate or Mat-forming Forb/Herb,0,8.0
Control,11,28,False,False,Prostrate or Mat-forming Forb/Herb,3,3.0
Control,11,28,False,False,Prostrate or Mat-forming Forb/Herb,6,4.0
Control,11,28,False,False,Small Forb/Herb,0,0.5
Control,11,28,False,False,Small Tufted grass/sedge,0,0.5
Control,11,29,False,False,Large Forb/Herb,3,0.5
Control,11,29,False,False,Large Forb/Herb,6,0.5
Control,11,29,False,False,Large Tufted grass/sedge,0,7.5
Control,11,29,False,False,Large Tufted grass/sedge,3,15.0
Control,11,29,False,False,Medium Forb/Herb,0,2.0
Control,11,29,False,False,Medium Forb/Herb,3,1.0
Control,11,29,False,False,Medium Forb/Herb,6,1.5
Control,11,29,False,False,Medium Non-tufted grass/sedge,0,3.0
Control,11,29,False,False,Medium Non-tufted grass/sedge,3,0.5
Control,11,29,False,False,Medium Non-tufted grass/sedge,6,3.0
Control,11,29,False,False,Medium Tufted grass/sedge,6,25.0
Control,11,29,False,False,Prostrate or Mat-forming Forb/Herb,0,4.0
Control,11,29,False,False,Prostrate or Mat-forming Forb/Herb,3,7.5
Control,11,29,False,False,Prostrate or Mat-forming Forb/Herb,6,1.5
Control,11,29,False,False,Scrambler,6,0.5
Control,11,29,False,False,Shrub,0,3.0
Control,11,29,False,False,Shrub,3,15.0
Control,11,29,False,False,Shrub,6,25.0
Control,11,29,False,False,Small Tufted grass/sedge,0,7.5
Control,11,29,False,False,Small Tufted grass/sedge,3,7.5
Control,11,29,False,False,Small Tufted grass/sedge,6,15.0
Control,11,30,False,False,Climber,3,0.5
Control,11,30,False,False,Climber,6,0.5
Control,11,30,False,False,Large Forb/Herb,0,0.5
Control,11,30,False,False,Large Forb/Herb,3,1.0
Control,11,30,False,False,Large Forb/Herb,6,0.5
Control,11,30,False,False,Large Tufted grass/sedge,0,0.5
Control,11,30,False,False,Medium Forb/Herb,0,1.5
Control,11,30,False,False,Medium Forb/Herb,3,7.0
Control,11,30,False,False,Medium Forb/Herb,6,4.0
Control,11,30,False,False,Medium Non-tufted grass/sedge,0,15.0
Control,11,30,False,False,Medium Non-tufted grass/sedge,3,3.0
Control,11,30,False,False,Medium Non-tufted grass/sedge,6,0.5
Control,11,30,False,False,Prostrate or Mat-forming Forb/Herb,0,46.0
Control,11,30,False,False,Prostrate or Mat-forming Forb/Herb,3,3.5
Control,11,30,False,False,Prostrate or Mat-forming Forb/Herb,6,1.0
Control,11,30,False,False,Small Tufted grass/sedge,0,0.5
Control,11,30,False,False,Small Tufted grass/sedge,6,1.0
Control,11,31,False,False,Large Forb/Herb,0,1.0
Control,11,31,False,False,Large Forb/Herb,3,4.0
Control,11,31,False,False,Large Forb/Herb,6,3.5
Control,11,31,False,False,Large Tufted grass/sedge,0,0.5
Control,11,31,False,False,Large Tufted grass/sedge,3,0.5
Control,11,31,False,False,Medium Forb/Herb,0,3.0
Control,11,31,False,False,Medium Forb/Herb,3,2.5
Control,11,31,False,False,Medium Forb/Herb,6,5.5
Control,11,31,False,False,Medium Non-tufted grass/sedge,0,3.0
Control,11,31,False,False,Medium Non-tufted grass/sedge,3,3.0
Control,11,31,False,False,Medium Non-tufted grass/sedge,6,0.5
Control,11,31,False,False,Medium Tufted grass/sedge,6,0.5
Control,11,31,False,False,Prostrate or Mat-forming Forb/Herb,0,3.5
Control,11,31,False,False,Prostrate or Mat-forming Forb/Herb,3,3.5
Control,11,31,False,False,Prostrate or Mat-forming Forb/Herb,6,0.5
Control,11,31,False,False,Small Tufted grass/sedge,0,3.5
Control,11,31,False,False,Small Tufted grass/sedge,3,3.0
Control,11,31,False,False,Small Tufted grass/sedge,6,0.5
Control,11,32,False,False,Climber,3,0.5
Control,11,32,False,False,Large Forb/Herb,0,0.5
Control,11,32,False,False,Large Forb/Herb,3,3.5
Control,11,32,False,False,Large Forb/Herb,6,1.0
Control,11,32,False,False,Large Tufted grass/sedge,0,0.5
Control,11,32,False,False,Medium Forb/Herb,0,5.5
Control,11,32,False,False,Medium Forb/Herb,3,15.5
Control,11,32,False,False,Medium Forb/Herb,6,17.0
Control,11,32,False,False,Medium Non-tufted grass/sedge,0,15.0
Control,11,32,False,False,Medium Non-tufted grass/sedge,6,3.0
Control,11,32,False,False,Medium Tufted grass/sedge,0,0.5
Control,11,32,False,False,Medium Tufted grass/sedge,3,0.5
Control,11,32,False,False,Prostrate or Mat-forming Forb/Herb,0,1.5
Control,11,32,False,False,Prostrate or Mat-forming Forb/Herb,3,3.0
Control,11,32,False,False,Prostrate or Mat-forming Forb/Herb,6,0.5
Control,11,32,False,False,Small Tufted grass/sedge,0,15.0
Control,11,32,False,False,Small Tufted grass/sedge,3,3.5
Control,11,32,False,False,Small Tufted grass/sedge,6,0.5
Gap,1,1,False,False,Large Forb/Herb,0,25.5
Gap,1,1,False,False,Large Forb/Herb,3,38.5
Gap,1,1,False,False,Large Forb/Herb,6,26.5
Gap,1,1,False,False,Large Tufted grass/sedge,3,3.0
Gap,1,1,False,False,Medium Forb/Herb,0,1.0
Gap,1,1,False,False,Medium Forb/Herb,3,3.0
Gap,1,1,False,False,Medium Forb/Herb,6,7.5
