Treatment,Plot Number,Quadrat Number,Fenced,Gap,Shade Tolerant,Life Form,Year,0
Control,11,27,False,False,False,Small Non-tufted grass/sedge,0,0.0125
Control,11,27,False,False,False,Small Non-tufted grass/sedge,3,0.075
Control,11,27,False,False,False,Small Non-tufted grass/sedge,6,0.0
Control,11,27,False,False,False,Small Tufted grass/sedge,0,0.375
Control,11,27,False,False,False,Small Tufted grass/sedge,3,0.075
Control,11,27,False,False,False,Small Tufted grass/sedge,6,0.0125
Control,11,27,False,False,True,Climber,0,0.0
Control,11,27,False,False,True,Climber,3,0.05555555555555555
Control,11,27,False,False,True,Climber,6,0.0
Control,11,27,False,False,True,Large Forb/Herb,0,0.009259259259259259
Control,11,27,False,False,True,Large Forb/Herb,3,0.05555555555555555
Control,11,27,False,False,True,Large Forb/Herb,6,0.05555555555555555
Control,11,27,False,False,True,Medium Forb/Herb,0,0.018518518518518517
Control,11,27,False,False,True,Medium Forb/Herb,3,0.06481481481481481
Control,11,27,False,False,True,Medium Forb/Herb,6,0.009259259259259259
Control,11,27,False,False,True,Medium Non-tufted grass/sedge,0,0.46296296296296297
Control,11,27,False,False,True,Medium Non-tufted grass/sedge,3,0.05555555555555555
Control,11,27,False,False,True,Medium Non-tufted grass/sedge,6,0.009259259259259259
Control,11,27,False,False,True,Prostrate or Mat-forming Forb/Herb,0,0.009259259259259259
Control,11,27,False,False,True,Prostrate or Mat-forming Forb/Herb,3,0.05555555555555555
Control,11,27,False,False,True,Prostrate or Mat-forming Forb/Herb,6,0.0
Control,11,27,False,False,True,Small Tufted grass/sedge,0,0.0
Control,11,27,False,False,True,Small Tufted grass/sedge,3,0.0
Control,11,27,False,False,True,Small Tufted grass/sedge,6,0.1388888888888889
Control,11,28,False,False,False,Large Forb/Herb,0,0.03488372093023256
Control,11,28,False,False,False,Large Forb/Herb,3,0.023255813953488372
Control,11,28,False,False,False,Large Forb/Herb,6,0.023255813953488372
Control,11,28,False,False,False,Large Tufted grass/sedge,0,0.011627906976744186
Control,11,28,False,False,False,Large Tufted grass/sedge,3,0.06976744186046512
Control,11,28,False,False,False,Large Tufted grass/sedge,6,0.0
Control,11,28,False,False,False,Medium Forb/Herb,0,0.06976744186046512
Control,11,28,False,False,False,Medium Forb/Herb,3,0.20930232558139536
Control,11,28,False,False,False,Medium Forb/Herb,6,0.10465116279069768
Control,11,28,False,False,False,Medium Non-tufted grass/sedge,0,0.0
Control,11,28,False,False,False,Medium Non-tufted grass/sedge,3,0.0
Control,11,28,False,False,False,Medium Non-tufted grass/sedge,6,0.06976744186046512
Control,11,28,False,False,False,Medium Tufted grass/sedge,0,0.0
Control,11,28,False,False,False,Medium Tufted grass/sedge,3,0.1744186046511628
Control,11,28,False,False,False,Medium Tufted grass/sedge,6,0.011627906976744186
Control,11,28,False,False,False,Prostrate or Mat-forming Forb/Herb,0,0.011627906976744186
Control,11,28,False,False,False,Prostrate or Mat-forming Forb/Herb,3,0.0
Control,11,28,False,False,False,Prostrate or Mat-forming Forb/Herb,6,0.08139534883720931
Control,11,28,False,False,False,Small Non-tufted grass/sedge,0,0.0
Control,11,28,False,False,False,Small Non-tufted grass/sedge,3,0.06976744186046512
Control,11,28,False,False,False,Small Non-tufted grass/sedge,6,0.011627906976744186
Control,11,28,False,False,False,Small Tufted grass/sedge,0,0.011627906976744186
Control,11,28,False,False,False,Small Tufted grass/sedge,3,0.011627906976744186
Control,11,28,False,False,False,Small Tufted grass/sedge,6,0.0
Control,11,28,False,False,True,Large Forb/Herb,0,0.2922077922077922
Control,11,28,False,False,True,Large Forb/Herb,3,0.2922077922077922
Control,11,28,False,False,True,Large Forb/Herb,6,0.2922077922077922
Control,11,28,False,False,True,Medium Forb/Herb,0,0.003246753246753247
Control,11,28,False,False,True,Medium Forb/Herb,3,0.00974025974025974
Control,11,28,False,False,True,Medium Forb/Herb,6,0.025974025974025976
Control,11,28,False,False,True,Medium Non-tufted grass/sedge,0,0.003246753246753247
Control,11,28,False,False,True,Medium Non-tufted grass/sedge,3,0.003246753246753247
Control,11,28,False,False,True,Medium Non-tufted grass/sedge,6,0.003246753246753247
Control,11,28,False,False,True,Prostrate or Mat-forming Forb/Herb,0,0.048701298701298704
Control,11,28,False,False,True,Prostrate or Mat-forming Forb/Herb,3,0.01948051948051948
Control,11,28,False,False,True,Prostrate or Mat-forming Forb/Herb,6,0.003246753246753247
Control,11,28,False,False,True,Small Forb/Herb,0,0.003246753246753247
Control,11,28,False,False,True,Small Forb/Herb,3,0.0
Control,11,28,False,False,True,Small Forb/Herb,6,0.0
Control,11,29,False,False,False,Large Forb/Herb,0,0.0053475935828877
Control,11,29,False,False,False,Large Forb/Herb,3,0.0053475935828877
Control,11,29,False,False,False,Large Forb/Herb,6,0.0053475935828877
Control,11,29,False,False,False,Large Tufted grass/sedge,0,0.08021390374331551
Control,11,29,False,False,False,Large Tufted grass/sedge,3,0.16042780748663102
Control,11,29,False,False,False,Large Tufted grass/sedge,6,0.0
Control,11,29,False,False,False,Medium Forb/Herb,0,0.03208556149732621
Control,11,29,False,False,False,Medium Forb/Herb,3,0.11764705882352941
Control,11,29,False,False,False,Medium Forb/Herb,6,0.0481283422459893
Control,11,29,False,False,False,Medium Tufted grass/sedge,0,0.0
Control,11,29,False,False,False,Medium Tufted grass/sedge,3,0.0
Control,11,29,False,False,False,Medium Tufted grass/sedge,6,0.26737967914438504
Control,11,29,False,False,False,Prostrate or Mat-forming Forb/Herb,0,0.016042780748663103
Control,11,29,False,False,False,Prostrate or Mat-forming Forb/Herb,3,0.0
Control,11,29,False,False,False,Prostrate or Mat-forming Forb/Herb,6,0.0106951871657754
Control,11,29,False,False,False,Scrambler,0,0.0
Control,11,29,False,False,False,Scrambler,3,0.0
Control,11,29,False,False,False,Scrambler,6,0.0053475935828877
Control,11,29,False,False,False,Small Non-tufted grass/sedge,0,0.0053475935828877
Control,11,29,False,False,False,Small Non-tufted grass/sedge,3,0.03208556149732621
Control,11,29,False,False,False,Small Non-tufted grass/sedge,6,0.0
Control,11,29,False,False,False,Small Tufted grass/sedge,0,0.0855614973262032
Control,11,29,False,False,False,Small Tufted grass/sedge,3,0.11229946524064172
Control,11,29,False,False,False,Small Tufted grass/sedge,6,0.0106951871657754
Control,11,29,False,False,True,Medium Forb/Herb,0,0.006535947712418301
Control,11,29,False,False,True,Medium Forb/Herb,3,0.0
Control,11,29,False,False,True,Medium Forb/Herb,6,0.006535947712418301
Control,11,29,False,False,True,Medium Non-tufted grass/sedge,0,0.0392156862745098
Control,11,29,False,False,True,Medium Non-tufted grass/sedge,3,0.006535947712418301
Control,11,29,False,False,True,Medium Non-tufted grass/sedge,6,0.0392156862745098
Control,11,29,False,False,True,Prostrate or Mat-forming Forb/Herb,0,0.0392156862745098
Control,11,29,False,False,True,Prostrate or Mat-forming Forb/Herb,3,0.09803921568627451
Control,11,29,False,False,True,Prostrate or Mat-forming Forb/Herb,6,0.006535947712418301
Control,11,29,False,False,True,Shrub,0,0.0392156862745098
Control,11,29,False,False,True,Shrub,3,0.19607843137254902
Control,11,29,False,False,True,Shrub,6,0.32679738562091504
Control,11,29,False,False,True,Small Tufted grass/sedge,0,0.0
Control,11,29,False,False,True,Small Tufted grass/sedge,3,0.0
Control,11,29,False,False,True,Small Tufted grass/sedge,6,0.19607843137254902
Control,11,30,False,False,False,Large Forb/Herb,0,0.020833333333333332
Control,11,30,False,False,False,Large Forb/Herb,3,0.041666666666666664
Control,11,30,False,False,False,Large Forb/Herb,6,0.020833333333333332
Control,11,30,False,False,False,Medium Forb/Herb,0,0.0625
Control,11,30,False,False,False,Medium Forb/Herb,3,0.4791666666666667
Control,11,30,False,False,False,Medium Forb/Herb,6,0.14583333333333334
Control,11,30,False,False,False,Prostrate or Mat-forming Forb/Herb,0,0.041666666666666664
Control,11,30,False,False,False,Prostrate or Mat-forming Forb/Herb,3,0.020833333333333332
Control,11,30,False,False,False,Prostrate or Mat-forming Forb/Herb,6,0.041666666666666664
Control,11,30,False,False,False,Small Non-tufted grass/sedge,0,0.0
Control,11,30,False,False,False,Small Non-tufted grass/sedge,3,0.020833333333333332
Control,11,30,False,False,False,Small Non-tufted grass/sedge,6,0.020833333333333332
Control,11,30,False,False,False,Small Tufted grass/sedge,0,0.041666666666666664
Control,11,30,False,False,False,Small Tufted grass/sedge,3,0.020833333333333332
Control,11,30,False,False,False,Small Tufted grass/sedge,6,0.020833333333333332
Control,11,30,False,False,True,Climber,0,0.0
Control,11,30,False,False,True,Climber,3,0.007142857142857143
Control,11,30,False,False,True,Climber,6,0.007142857142857143
Control,11,30,False,False,True,Large Tufted grass/sedge,0,0.007142857142857143
Control,11,30,False,False,True,Large Tufted grass/sedge,3,0.0
Control,11,30,False,False,True,Large Tufted grass/sedge,6,0.0
Control,11,30,False,False,True,Medium Forb/Herb,0,0.0
Control,11,30,False,False,True,Medium Forb/Herb,3,0.0
Control,11,30,False,False,True,Medium Forb/Herb,6,0.02142857142857143
Control,11,30,False,False,True,Medium Non-tufted grass/sedge,0,0.21428571428571427
Control,11,30,False,False,True,Medium Non-tufted grass/sedge,3,0.04285714285714286
Control,11,30,False,False,True,Medium Non-tufted grass/sedge,6,0.007142857142857143
Control,11,30,False,False,True,Prostrate or Mat-forming Forb/Herb,0,0.6428571428571429
Control,11,30,False,False,True,Prostrate or Mat-forming Forb/Herb,3,0.04285714285714286
Control,11,30,False,False,True,Prostrate or Mat-forming Forb/Herb,6,0.0
Control,11,30,False,False,True,Small Tufted grass/sedge,0,0.0
Control,11,30,False,False,True,Small Tufted grass/sedge,3,0.0
Control,11,30,False,False,True,Small Tufted grass/sedge,6,0.007142857142857143
Control,11,31,False,False,False,Large Forb/Herb,0,0.03076923076923077
Control,11,31,False,False,False,Large Forb/Herb,3,0.03076923076923077
Control,11,31,False,False,False,Large Forb/Herb,6,0.015384615384615385
Control,11,31,False,False,False,Large Tufted grass/sedge,0,0.015384615384615385
Control,11,31,False,False,False,Large Tufted grass/sedge,3,0.015384615384615385
Control,11,31,False,False,False,Large Tufted grass/sedge,6,0.0
Control,11,31,False,False,False,Medium Forb/Herb,0,0.13846153846153847
Control,11,31,False,False,False,Medium Forb/Herb,3,0.23076923076923078
Control,11,31,False,False,False,Medium Forb/Herb,6,0.13846153846153847
Control,11,31,False,False,False,Medium Tufted grass/sedge,0,0.0
Control,11,31,False,False,False,Medium Tufted grass/sedge,3,0.0
Control,11,31,False,False,False,Medium Tufted grass/sedge,6,0.015384615384615385
Control,11,31,False,False,False,Prostrate or Mat-forming Forb/Herb,0,0.015384615384615385
Control,11,31,False,False,False,Prostrate or Mat-forming Forb/Herb,3,0.015384615384615385
Control,11,31,False,False,False,Prostrate or Mat-forming Forb/Herb,6,0.015384615384615385
Control,11,31,False,False,False,Small Non-tufted grass/sedge,0,0.015384615384615385
Control,11,31,False,False,False,Small Non-tufted grass/sedge,3,0.09230769230769231
Control,11,31,False,False,False,Small Non-tufted grass/sedge,6,0.0
Control,11,31,False,False,False,Small Tufted grass/sedge,0,0.09230769230769231
Control,11,31,False,False,False,Small Tufted grass/sedge,3,0.1076923076923077
Control,11,31,False,False,False,Small Tufted grass/sedge,6,0.015384615384615385
Control,11,31,False,False,True,Large Forb/Herb,0,0.02127659574468085
Control,11,31,False,False,True,Large Forb/Herb,3,0.1276595744680851
Control,11,31,False,False,True,Large Forb/Herb,6,0.1276595744680851
Control,11,31,False,False,True,Medium Forb/Herb,0,0.0425531914893617
Control,11,31,False,False,True,Medium Forb/Herb,3,0.0425531914893617
Control,11,31,False,False,True,Medium Forb/Herb,6,0.06382978723404255
Control,11,31,False,False,True,Medium Non-tufted grass/sedge,0,0.1276595744680851
Control,11,31,False,False,True,Medium Non-tufted grass/sedge,3,0.1276595744680851
Control,11,31,False,False,True,Medium Non-tufted grass/sedge,6,0.02127659574468085
Control,11,31,False,False,True,Prostrate or Mat-forming Forb/Herb,0,0.1276595744680851
Control,11,31,False,False,True,Prostrate or Mat-forming Forb/Herb,3,0.1276595744680851
Control,11,31,False,False,True,Prostrate or Mat-forming Forb/Herb,6,0.0
Control,11,31,False,False,True,Small Tufted grass/sedge,0,0.02127659574468085
Control,11,31,False,False,True,Small Tufted grass/sedge,3,0.0
Control,11,31,False,False,True,Small Tufted grass/sedge,6,0.02127659574468085
Control,11,32,False,False,False,Large Forb/Herb,0,0.014388489208633094
Control,11,32,False,False,False,Large Forb/Herb,3,0.04316546762589928
Control,11,32,False,False,False,Large Forb/Herb,6,0.02158273381294964
Control,11,32,False,False,False,Medium Forb/Herb,0,0.07194244604316546
Control,11,32,False,False,False,Medium Forb/Herb,3,0.2589928057553957
Control,11,32,False,False,False,Medium Forb/Herb,6,0.23741007194244604
Control,11,32,False,False,False,Medium Tufted grass/sedge,0,0.007194244604316547
Control,11,32,False,False,False,Medium Tufted grass/sedge,3,0.007194244604316547
Control,11,32,False,False,False,Medium Tufted grass/sedge,6,0.0
Control,11,32,False,False,False,Prostrate or Mat-forming Forb/Herb,0,0.02158273381294964
Control,11,32,False,False,False,Prostrate or Mat-forming Forb/Herb,3,0.0
Control,11,32,False,False,False,Prostrate or Mat-forming Forb/Herb,6,0.007194244604316547
Control,11,32,False,False,False,Small Tufted grass/sedge,0,0.22302158273381295
Control,11,32,False,False,False,Small Tufted grass/sedge,3,0.08633093525179857
Control,11,32,False,False,False,Small Tufted grass/sedge,6,0.0
Control,11,32,False,False,True,Climber,0,0.0
Control,11,32,False,False,True,Climber,3,0.016666666666666666
Control,11,32,False,False,True,Climber,6,0.0
Control,11,32,False,False,True,Large Forb/Herb,0,0.0
Control,11,32,False,False,True,Large Forb/Herb,3,0.016666666666666666
Control,11,32,False,False,True,Large Forb/Herb,6,0.0
Control,11,32,False,False,True,Large Tufted grass/sedge,0,0.016666666666666666
Control,11,32,False,False,True,Large Tufted grass/sedge,3,0.0
Control,11,32,False,False,True,Large Tufted grass/sedge,6,0.0
Control,11,32,False,False,True,Medium Forb/Herb,0,0.03333333333333333
Control,11,32,False,False,True,Medium Forb/Herb,3,0.13333333333333333
Control,11,32,False,False,True,Medium Forb/Herb,6,0.05
Control,11,32,False,False,True,Medium Non-tufted grass/sedge,0,0.5
Control,11,32,False,False,True,Medium Non-tufted grass/sedge,3,0.0
Control,11,32,False,False,True,Medium Non-tufted grass/sedge,6,0.1
Control,11,32,False,False,True,Prostrate or Mat-forming Forb/Herb,0,0.0
Control,11,32,False,False,True,Prostrate or Mat-forming Forb/Herb,3,0.1
Control,11,32,False,False,True,Prostrate or Mat-forming Forb/Herb,6,0.0
Control,11,32,False,False,True,Small Tufted grass/sedge,0,0.0
Control,11,32,False,False,True,Small Tufted grass/sedge,3,0.016666666666666666
Control,11,32,False,False,True,Small Tufted grass/sedge,6,0.016666666666666666
Gap,1,1,False,False,False,Large Forb/Herb,0,0.02531645569620253
Gap,1,1,False,False,False,Large Forb/Herb,3,0.10126582278481013
Gap,1,1,False,False,False,Large Forb/Herb,6,0.0379746835443038
Gap,1,1,False,False,False,Large Tufted grass/sedge,0,0.0
Gap,1,1,False,False,False,Large Tufted grass/sedge,3,0.0759493670886076
Gap,1,1,False,False,False,Large Tufted grass/sedge,6,0.0
Gap,1,1,False,False,False,Medium Forb/Herb,0,0.02531645569620253
Gap,1,1,False,False,False,Medium Forb/Herb,3,0.06329113924050633
Gap,1,1,False,False,False,Medium Forb/Herb,6,0.17721518987341772
Gap,1,1,False,False,False,Medium Tufted grass/sedge,0,0.0
Gap,1,1,False,False,False,Medium Tufted grass/sedge,3,0.0
Gap,1,1,False,False,False,Medium Tufted grass/sedge,6,0.012658227848101266
Gap,1,1,False,False,False,Non-tufted Ground Fern,0,0.012658227848101266
Gap,1,1,False,False,False,Non-tufted Ground Fern,3,0.0
Gap,1,1,False,False,False,Non-tufted Ground Fern,6,0.012658227848101266
Gap,1,1,False,False,False,Prostrate or Mat-forming Forb/Herb,0,0.012658227848101266
Gap,1,1,False,False,False,Prostrate or Mat-forming Forb/Herb,3,0.012658227848101266
Gap,1,1,False,False,False,Prostrate or Mat-forming Forb/Herb,6,0.0759493670886076
Gap,1,1,False,False,False,Small Non-tufted grass/sedge,0,0.0759493670886076
Gap,1,1,False,False,False,Small Non-tufted grass/sedge,3,0.012658227848101266
Gap,1,1,False,False,False,Small Non-tufted grass/sedge,6,0.012658227848101266
Gap,1,1,False,False,False,Small Tufted grass/sedge,0,0.0759493670886076
Gap,1,1,False,False,False,Small Tufted grass/sedge,3,0.08860759493670886
Gap,1,1,False,False,False,Small Tufted grass/sedge,6,0.08860759493670886
Gap,1,1,False,False,True,Large Forb/Herb,0,0.2631578947368421
