Treatment,Plot Number,Quadrat Number,Fenced,Gap,Life Form,Year,0
Control,4,31,False,False,Medium Non-tufted grass/sedge,6,0.0038022813688212928
Control,4,31,False,False,Medium Tufted grass/sedge,0,0.0038022813688212928
Control,4,31,False,False,Medium Tufted grass/sedge,3,0.0
Control,4,31,False,False,Medium Tufted grass/sedge,6,0.0
Control,4,31,False,False,Prostrate or Mat-forming Forb/Herb,0,0.011406844106463879
Control,4,31,False,False,Prostrate or Mat-forming Forb/Herb,3,0.019011406844106463
Control,4,31,False,False,Prostrate or Mat-forming Forb/Herb,6,0.011406844106463879
Control,4,31,False,False,Small Non-tufted grass/sedge,0,0.0038022813688212928
Control,4,31,False,False,Small Non-tufted grass/sedge,3,0.0
Control,4,31,False,False,Small Non-tufted grass/sedge,6,0.0038022813688212928
Control,4,31,False,False,Small Tufted grass/sedge,0,0.0038022813688212928
Control,4,31,False,False,Small Tufted grass/sedge,3,0.0038022813688212928
Control,4,31,False,False,Small Tufted grass/sedge,6,0.0
Control,4,32,False,False,Climber,0,0.009523809523809525
Control,4,32,False,False,Climber,3,0.0
Control,4,32,False,False,Climber,6,0.0
Control,4,32,False,False,Large Forb/Herb,0,0.7904761904761904
Control,4,32,False,False,Large Forb/Herb,3,0.0
Control,4,32,False,False,Large Forb/Herb,6,0.01904761904761905
Control,4,32,False,False,Medium Forb/Herb,0,0.0380952380952381
Control,4,32,False,False,Medium Forb/Herb,3,0.0
Control,4,32,False,False,Medium Forb/Herb,6,0.01904761904761905
Control,4,32,False,False,Medium Non-tufted grass/sedge,0,0.009523809523809525
Control,4,32,False,False,Medium Non-tufted grass/sedge,3,0.0
Control,4,32,False,False,Medium Non-tufted grass/sedge,6,0.01904761904761905
Control,4,32,False,False,Medium Tufted grass/sedge,0,0.02857142857142857
Control,4,32,False,False,Medium Tufted grass/sedge,3,0.0
Control,4,32,False,False,Medium Tufted grass/sedge,6,0.009523809523809525
Control,4,32,False,False,Prostrate or Mat-forming Forb/Herb,0,0.009523809523809525
Control,4,32,False,False,Prostrate or Mat-forming Forb/Herb,3,0.0
Control,4,32,False,False,Prostrate or Mat-forming Forb/Herb,6,0.009523809523809525
Control,4,32,False,False,Small Non-tufted grass/sedge,0,0.009523809523809525
Control,4,32,False,False,Small Non-tufted grass/sedge,3,0.0
Control,4,32,False,False,Small Non-tufted grass/sedge,6,0.0
Control,4,32,False,False,Small Tufted grass/sedge,0,0.009523809523809525
Control,4,32,False,False,Small Tufted grass/sedge,3,0.0
Control,4,32,False,False,Small Tufted grass/sedge,6,0.01904761904761905
Control,6,1,False,False,Climber,0,0.0
Control,6,1,False,False,Climber,3,0.0029069767441860465
Control,6,1,False,False,Climber,6,0.0
Control,6,1,False,False,Large Forb/Herb,0,0.23837209302325582
Control,6,1,False,False,Large Forb/Herb,3,0.11918604651162791
Control,6,1,False,False,Large Forb/Herb,6,0.1744186046511628
Control,6,1,False,False,Medium Forb/Herb,0,0.011627906976744186
Control,6,1,False,False,Medium Forb/Herb,3,0.01744186046511628
Control,6,1,False,False,Medium Forb/Herb,6,0.00872093023255814
Control,6,1,False,False,Medium Non-tufted grass/sedge,0,0.11627906976744186
Control,6,1,False,False,Medium Non-tufted grass/sedge,3,0.029069767441860465
Control,6,1,False,False,Medium Non-tufted grass/sedge,6,0.00872093023255814
Control,6,1,False,False,Medium Tufted grass/sedge,0,0.0029069767441860465
Control,6,1,False,False,Medium Tufted grass/sedge,3,0.0029069767441860465
Control,6,1,False,False,Medium Tufted grass/sedge,6,0.0029069767441860465
Control,6,1,False,False,Non-tufted Ground Fern,0,0.0029069767441860465
Control,6,1,False,False,Non-tufted Ground Fern,3,0.0
Control,6,1,False,False,Non-tufted Ground Fern,6,0.005813953488372093
Control,6,1,False,False,Prostrate or Mat-forming Forb/Herb,0,0.18313953488372092
Control,6,1,False,False,Prostrate or Mat-forming Forb/Herb,3,0.00872093023255814
Control,6,1,False,False,Prostrate or Mat-forming Forb/Herb,6,0.005813953488372093
Control,6,1,False,False,Small Non-tufted grass/sedge,0,0.0029069767441860465
Control,6,1,False,False,Small Non-tufted grass/sedge,3,0.0
Control,6,1,False,False,Small Non-tufted grass/sedge,6,0.0029069767441860465
Control,6,1,False,False,Small Tufted grass/sedge,0,0.00872093023255814
Control,6,1,False,False,Small Tufted grass/sedge,3,0.03488372093023256
Control,6,1,False,False,Small Tufted grass/sedge,6,0.005813953488372093
Control,6,1,False,False,Tufted Ground Fern,0,0.0
Control,6,1,False,False,Tufted Ground Fern,3,0.0029069767441860465
Control,6,1,False,False,Tufted Ground Fern,6,0.0
Control,6,2,False,False,Climber,0,0.003663003663003663
Control,6,2,False,False,Climber,3,0.003663003663003663
Control,6,2,False,False,Climber,6,0.003663003663003663
Control,6,2,False,False,Large Forb/Herb,0,0.15384615384615385
Control,6,2,False,False,Large Forb/Herb,3,0.15018315018315018
Control,6,2,False,False,Large Forb/Herb,6,0.29304029304029305
Control,6,2,False,False,Medium Forb/Herb,0,0.02564102564102564
Control,6,2,False,False,Medium Forb/Herb,3,0.018315018315018316
Control,6,2,False,False,Medium Forb/Herb,6,0.018315018315018316
Control,6,2,False,False,Medium Non-tufted grass/sedge,0,0.07326007326007326
Control,6,2,False,False,Medium Non-tufted grass/sedge,3,0.07326007326007326
Control,6,2,False,False,Medium Non-tufted grass/sedge,6,0.003663003663003663
Control,6,2,False,False,Medium Tufted grass/sedge,0,0.003663003663003663
Control,6,2,False,False,Medium Tufted grass/sedge,3,0.007326007326007326
Control,6,2,False,False,Medium Tufted grass/sedge,6,0.0
Control,6,2,False,False,Non-tufted Ground Fern,0,0.003663003663003663
Control,6,2,False,False,Non-tufted Ground Fern,3,0.007326007326007326
Control,6,2,False,False,Non-tufted Ground Fern,6,0.007326007326007326
Control,6,2,False,False,Prostrate or Mat-forming Forb/Herb,0,0.08424908424908426
Control,6,2,False,False,Prostrate or Mat-forming Forb/Herb,3,0.01098901098901099
Control,6,2,False,False,Prostrate or Mat-forming Forb/Herb,6,0.014652014652014652
Control,6,2,False,False,Small Forb/Herb,0,0.0
Control,6,2,False,False,Small Forb/Herb,3,0.003663003663003663
Control,6,2,False,False,Small Forb/Herb,6,0.0
Control,6,2,False,False,Small Non-tufted grass/sedge,0,0.0
Control,6,2,False,False,Small Non-tufted grass/sedge,3,0.0
Control,6,2,False,False,Small Non-tufted grass/sedge,6,0.003663003663003663
Control,6,2,False,False,Small Tufted grass/sedge,0,0.014652014652014652
Control,6,2,False,False,Small Tufted grass/sedge,3,0.003663003663003663
Control,6,2,False,False,Small Tufted grass/sedge,6,0.01098901098901099
Control,6,2,False,False,Tufted Ground Fern,0,0.0
Control,6,2,False,False,Tufted Ground Fern,3,0.003663003663003663
Control,6,2,False,False,Tufted Ground Fern,6,0.0
Control,6,3,False,False,Climber,0,0.003861003861003861
Control,6,3,False,False,Climber,3,0.0019305019305019305
Control,6,3,False,False,Climber,6,0.0019305019305019305
Control,6,3,False,False,Large Forb/Herb,0,0.2722007722007722
Control,6,3,False,False,Large Forb/Herb,3,0.2335907335907336
Control,6,3,False,False,Large Forb/Herb,6,0.27413127413127414
Control,6,3,False,False,Large Tufted grass/sedge,0,0.0019305019305019305
Control,6,3,False,False,Large Tufted grass/sedge,3,0.0
Control,6,3,False,False,Large Tufted grass/sedge,6,0.0019305019305019305
Control,6,3,False,False,Medium Forb/Herb,0,0.007722007722007722
Control,6,3,False,False,Medium Forb/Herb,3,0.009652509652509652
Control,6,3,False,False,Medium Forb/Herb,6,0.011583011583011582
Control,6,3,False,False,Medium Non-tufted grass/sedge,0,0.03861003861003861
Control,6,3,False,False,Medium Non-tufted grass/sedge,3,0.019305019305019305
Control,6,3,False,False,Medium Non-tufted grass/sedge,6,0.005791505791505791
Control,6,3,False,False,Medium Tufted grass/sedge,0,0.003861003861003861
Control,6,3,False,False,Medium Tufted grass/sedge,3,0.003861003861003861
Control,6,3,False,False,Medium Tufted grass/sedge,6,0.0
Control,6,3,False,False,Non-tufted Ground Fern,0,0.003861003861003861
Control,6,3,False,False,Non-tufted Ground Fern,3,0.003861003861003861
Control,6,3,False,False,Non-tufted Ground Fern,6,0.0
Control,6,3,False,False,Prostrate or Mat-forming Forb/Herb,0,0.07915057915057915
Control,6,3,False,False,Prostrate or Mat-forming Forb/Herb,3,0.007722007722007722
Control,6,3,False,False,Prostrate or Mat-forming Forb/Herb,6,0.003861003861003861
Control,6,3,False,False,Small Forb/Herb,0,0.0
Control,6,3,False,False,Small Forb/Herb,3,0.0019305019305019305
Control,6,3,False,False,Small Forb/Herb,6,0.0
Control,6,3,False,False,Small Non-tufted grass/sedge,0,0.0
Control,6,3,False,False,Small Non-tufted grass/sedge,3,0.0
Control,6,3,False,False,Small Non-tufted grass/sedge,6,0.0019305019305019305
Control,6,3,False,False,Small Tufted grass/sedge,0,0.0
Control,6,3,False,False,Small Tufted grass/sedge,3,0.003861003861003861
Control,6,3,False,False,Small Tufted grass/sedge,6,0.0019305019305019305
Control,6,4,False,False,Climber,0,0.001838235294117647
Control,6,4,False,False,Climber,3,0.001838235294117647
Control,6,4,False,False,Climber,6,0.0
Control,6,4,False,False,Large Forb/Herb,0,0.2610294117647059
Control,6,4,False,False,Large Forb/Herb,3,0.23897058823529413
Control,6,4,False,False,Large Forb/Herb,6,0.25735294117647056
Control,6,4,False,False,Medium Forb/Herb,0,0.001838235294117647
Control,6,4,False,False,Medium Forb/Herb,3,0.011029411764705883
Control,6,4,False,False,Medium Forb/Herb,6,0.012867647058823529
Control,6,4,False,False,Medium Non-tufted grass/sedge,0,0.03676470588235294
Control,6,4,False,False,Medium Non-tufted grass/sedge,3,0.003676470588235294
Control,6,4,False,False,Medium Non-tufted grass/sedge,6,0.003676470588235294
Control,6,4,False,False,Medium Tufted grass/sedge,0,0.03860294117647059
Control,6,4,False,False,Medium Tufted grass/sedge,3,0.007352941176470588
Control,6,4,False,False,Medium Tufted grass/sedge,6,0.003676470588235294
Control,6,4,False,False,Non-tufted Ground Fern,0,0.01838235294117647
Control,6,4,False,False,Non-tufted Ground Fern,3,0.01838235294117647
Control,6,4,False,False,Non-tufted Ground Fern,6,0.003676470588235294
Control,6,4,False,False,Prostrate or Mat-forming Forb/Herb,0,0.03860294117647059
Control,6,4,False,False,Prostrate or Mat-forming Forb/Herb,3,0.02389705882352941
Control,6,4,False,False,Prostrate or Mat-forming Forb/Herb,6,0.003676470588235294
Control,6,4,False,False,Small Forb/Herb,0,0.0
Control,6,4,False,False,Small Forb/Herb,3,0.001838235294117647
Control,6,4,False,False,Small Forb/Herb,6,0.0
Control,6,4,False,False,Small Non-tufted grass/sedge,0,0.001838235294117647
Control,6,4,False,False,Small Non-tufted grass/sedge,3,0.0
Control,6,4,False,False,Small Non-tufted grass/sedge,6,0.001838235294117647
Control,6,4,False,False,Small Tufted grass/sedge,0,0.0
Control,6,4,False,False,Small Tufted grass/sedge,3,0.001838235294117647
Control,6,4,False,False,Small Tufted grass/sedge,6,0.0055147058823529415
Control,6,5,False,False,Climber,0,0.003215434083601286
Control,6,5,False,False,Climber,3,0.0
Control,6,5,False,False,Climber,6,0.003215434083601286
Control,6,5,False,False,Large Forb/Herb,0,0.13183279742765272
Control,6,5,False,False,Large Forb/Herb,3,0.06752411575562701
Control,6,5,False,False,Large Forb/Herb,6,0.19614147909967847
Control,6,5,False,False,Large Tufted grass/sedge,0,0.006430868167202572
Control,6,5,False,False,Large Tufted grass/sedge,3,0.0
Control,6,5,False,False,Large Tufted grass/sedge,6,0.0
Control,6,5,False,False,Medium Forb/Herb,0,0.02572347266881029
Control,6,5,False,False,Medium Forb/Herb,3,0.03215434083601286
Control,6,5,False,False,Medium Forb/Herb,6,0.022508038585209004
Control,6,5,False,False,Medium Non-tufted grass/sedge,0,0.12861736334405144
Control,6,5,False,False,Medium Non-tufted grass/sedge,3,0.03215434083601286
Control,6,5,False,False,Medium Non-tufted grass/sedge,6,0.003215434083601286
Control,6,5,False,False,Medium Tufted grass/sedge,0,0.03858520900321544
Control,6,5,False,False,Medium Tufted grass/sedge,3,0.006430868167202572
Control,6,5,False,False,Medium Tufted grass/sedge,6,0.006430868167202572
Control,6,5,False,False,Non-tufted Ground Fern,0,0.03215434083601286
Control,6,5,False,False,Non-tufted Ground Fern,3,0.03215434083601286
Control,6,5,False,False,Non-tufted Ground Fern,6,0.12861736334405144
Control,6,5,False,False,Prostrate Shrub,0,0.0
Control,6,5,False,False,Prostrate Shrub,3,0.0
Control,6,5,False,False,Prostrate Shrub,6,0.003215434083601286
Control,6,5,False,False,Prostrate or Mat-forming Forb/Herb,0,0.006430868167202572
Control,6,5,False,False,Prostrate or Mat-forming Forb/Herb,3,0.01607717041800643
Control,6,5,False,False,Prostrate or Mat-forming Forb/Herb,6,0.012861736334405145
Control,6,5,False,False,Small Forb/Herb,0,0.0
Control,6,5,False,False,Small Forb/Herb,3,0.006430868167202572
Control,6,5,False,False,Small Forb/Herb,6,0.0
Control,6,5,False,False,Small Non-tufted grass/sedge,0,0.003215434083601286
Control,6,5,False,False,Small Non-tufted grass/sedge,3,0.0
Control,6,5,False,False,Small Non-tufted grass/sedge,6,0.003215434083601286
Control,6,5,False,False,Small Tufted grass/sedge,0,0.03536977491961415
Control,6,5,False,False,Small Tufted grass/sedge,3,0.006430868167202572
Control,6,5,False,False,Small Tufted grass/sedge,6,0.00964630225080386
Control,6,6,False,False,Climber,0,0.0
Control,6,6,False,False,Climber,3,0.003436426116838488
Control,6,6,False,False,Climber,6,0.0
Control,6,6,False,False,Large Forb/Herb,0,0.14432989690721648
Control,6,6,False,False,Large Forb/Herb,3,0.13745704467353953
Control,6,6,False,False,Large Forb/Herb,6,0.21305841924398625
Control,6,6,False,False,Medium Forb/Herb,0,0.030927835051546393
Control,6,6,False,False,Medium Forb/Herb,3,0.054982817869415807
Control,6,6,False,False,Medium Forb/Herb,6,0.010309278350515464
Control,6,6,False,False,Medium Non-tufted grass/sedge,0,0.20618556701030927
Control,6,6,False,False,Medium Non-tufted grass/sedge,3,0.006872852233676976
Control,6,6,False,False,Medium Non-tufted grass/sedge,6,0.006872852233676976
Control,6,6,False,False,Medium Tufted grass/sedge,0,0.010309278350515464
Control,6,6,False,False,Medium Tufted grass/sedge,3,0.010309278350515464
Control,6,6,False,False,Medium Tufted grass/sedge,6,0.003436426116838488
Control,6,6,False,False,Non-tufted Ground Fern,0,0.006872852233676976
Control,6,6,False,False,Non-tufted Ground Fern,3,0.003436426116838488
Control,6,6,False,False,Non-tufted Ground Fern,6,0.003436426116838488
Control,6,6,False,False,Prostrate Shrub,0,0.0
Control,6,6,False,False,Prostrate Shrub,3,0.0
Control,6,6,False,False,Prostrate Shrub,6,0.003436426116838488
Control,6,6,False,False,Prostrate or Mat-forming Forb/Herb,0,0.006872852233676976
Control,6,6,False,False,Prostrate or Mat-forming Forb/Herb,3,0.013745704467353952
Control,6,6,False,False,Prostrate or Mat-forming Forb/Herb,6,0.01718213058419244
Control,6,6,False,False,Small Non-tufted grass/sedge,0,0.006872852233676976
Control,6,6,False,False,Small Non-tufted grass/sedge,3,0.0
Control,6,6,False,False,Small Non-tufted grass/sedge,6,0.006872852233676976
Control,6,6,False,False,Small Tufted grass/sedge,0,0.07903780068728522
Control,6,6,False,False,Small Tufted grass/sedge,3,0.010309278350515464
Control,6,6,False,False,Small Tufted grass/sedge,6,0.003436426116838488
Control,6,7,False,False,Large Forb/Herb,0,0.2
Control,6,7,False,False,Large Forb/Herb,3,0.01904761904761905
Control,6,7,False,False,Large Forb/Herb,6,0.2
Control,6,7,False,False,Large Tufted grass/sedge,0,0.009523809523809525
Control,6,7,False,False,Large Tufted grass/sedge,3,0.009523809523809525
Control,6,7,False,False,Large Tufted grass/sedge,6,0.009523809523809525
Control,6,7,False,False,Medium Forb/Herb,0,0.05714285714285714
Control,6,7,False,False,Medium Forb/Herb,3,0.05714285714285714
Control,6,7,False,False,Medium Forb/Herb,6,0.09523809523809523
Control,6,7,False,False,Medium Non-tufted grass/sedge,0,0.009523809523809525
Control,6,7,False,False,Medium Non-tufted grass/sedge,3,0.01904761904761905
Control,6,7,False,False,Medium Non-tufted grass/sedge,6,0.0
Control,6,7,False,False,Medium Tufted grass/sedge,0,0.02857142857142857
Control,6,7,False,False,Medium Tufted grass/sedge,3,0.009523809523809525
Control,6,7,False,False,Medium Tufted grass/sedge,6,0.02857142857142857
Control,6,7,False,False,Non-tufted Ground Fern,0,0.01904761904761905
Control,6,7,False,False,Non-tufted Ground Fern,3,0.01904761904761905
Control,6,7,False,False,Non-tufted Ground Fern,6,0.01904761904761905
Control,6,7,False,False,Prostrate or Mat-forming Forb/Herb,0,0.01904761904761905
Control,6,7,False,False,Prostrate or Mat-forming Forb/Herb,3,0.01904761904761905
Control,6,7,False,False,Prostrate or Mat-forming Forb/Herb,6,0.01904761904761905
Control,6,7,False,False,Small Forb/Herb,0,0.0
Control,6,7,False,False,Small Forb/Herb,3,0.009523809523809525
Control,6,7,False,False,Small Forb/Herb,6,0.0
Control,6,7,False,False,Small Non-tufted grass/sedge,0,0.009523809523809525
Control,6,7,False,False,Small Non-tufted grass/sedge,3,0.01904761904761905
Control,6,7,False,False,Small Non-tufted grass/sedge,6,0.009523809523809525
Control,6,7,False,False,Small Tufted grass/sedge,0,0.02857142857142857
Control,6,7,False,False,Small Tufted grass/sedge,3,0.01904761904761905
Control,6,7,False,False,Small Tufted grass/sedge,6,0.02857142857142857
Control,6,7,False,False,Tufted Ground Fern,0,0.0
Control,6,7,False,False,Tufted Ground Fern,3,0.009523809523809525
Control,6,7,False,False,Tufted Ground Fern,6,0.0
Control,6,8,False,False,Climber,0,0.0
