,Year_monitoring,Date_monitoring,Plot_number,Plot_treatment,Quadrat_number,Quadrat_fenced,Quadrat_gap_or_no,Record_ID,T002_Flora_Species_name,Score,Key,Scientific Name,Common Name,Family Name,Division Name,Life Form
3001,6,2019-10-16,4,Control,20,False,,12242,Aira spp.,0.5,Aira spp.,Aira spp.,Hair Grass,Poaceae,Monocotyledons,Small Non-tufted grass/sedge
3002,6,2019-10-16,4,Control,20,False,,12254,Rytidosperma caespitosum,0.5,Rytidosperma nivicolum,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Monocotyledons,Small Tufted grass/sedge
3003,6,2019-10-16,4,Control,20,False,,12249,Isolepsis marginata,0.5,Isolepis marginata,Isolepis marginata,Little Club-sedge,Cyperaceae,Monocotyledons,Tiny Tufted grass/sedge
3004,6,2019-10-16,4,Control,20,False,,12243,Cardamine sp.,0.5,Cardamine sp.,,,,,
3005,6,2019-10-16,4,Control,20,False,,12245,Crassula sieberiana,1.0,Crassula sieberiana s.l.,Crassula sieberiana s.l.,Sieber Crassula,Crassulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb
3006,6,2019-10-16,4,Control,20,False,,12246,Dichondra repens,0.5,Dichondra repens,Dichondra repens,Kidney-weed,Convolvulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb
3007,6,2019-10-16,4,Control,20,False,,12247,Hydrocotyle spp,0.5,Hydrocotyle hirta,Hydrocotyle hirta,Hairy Pennywort,Apiaceae,Dicotyledons,Medium Forb/Herb
3008,6,2019-10-16,4,Control,20,False,,12248,Hypochaeris radicata,0.5,Hypochoeris radicata,Hypochoeris radicata,Flatweed,Asteraceae,Dicotyledons,Medium Forb/Herb
3009,0,2012-11-15,4,Control,20,True,Not in Gap,6960,Wahlenbergia spp,0.5,Wahlenbergia ceracea,Wahlenbergia ceracea,Waxy Bluebell,Campanulaceae,Dicotyledons,Large Forb/Herb
3010,0,2012-11-15,4,Control,20,True,Not in Gap,6959,Senecio spp,0.5,Senecio spp,,,,,
3011,0,2012-11-15,4,Control,20,True,Not in Gap,6958,Poranthera microphylla,0.5,Poranthera microphylla s.l.,Poranthera microphylla s.l.,Small Poranthera,Euphorbiaceae,Dicotyledons,Medium Forb/Herb
3012,0,2012-11-15,4,Control,20,True,Not in Gap,6952,Rytidosperma spp.,2.0,Rytidosperma australe,Rytidosperma australe,Southern Sheep-grass,Poaceae,Monocotyledons,Tiny Non-tufted grass/sedge
3013,0,2012-11-15,4,Control,20,True,Not in Gap,6951,Aira spp.,0.5,Aira spp.,Aira spp.,Hair Grass,Poaceae,Monocotyledons,Small Non-tufted grass/sedge
3014,0,2012-11-15,4,Control,20,True,Not in Gap,6957,Oxalis sp 2.,0.5,Oxalis hirta,Oxalis hirta,Hairy Wood-sorrel,Oxalidaceae,Dicotyledons,Medium Forb/Herb
3015,0,2012-11-15,4,Control,20,True,Not in Gap,6953,Conyza sumatrensis,0.5,Conyza sumatrensis,Conyza sumatrensis,Tall Fleabane,Asteraceae,Dicotyledons,Large Forb/Herb
3016,0,2012-11-15,4,Control,20,True,Not in Gap,6954,Cotula australis,0.5,Cotula australis,Cotula australis,Common Cotula,Asteraceae,Dicotyledons,Medium Forb/Herb
3017,0,2012-11-15,4,Control,20,True,Not in Gap,6955,Dichondra repens,1.0,Dichondra repens,Dichondra repens,Kidney-weed,Convolvulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb
3018,0,2012-11-15,4,Control,20,True,Not in Gap,6956,Microlaena stipoides,0.5,Microlaena stipoides,,,,,
3019,3,2015-10-15,4,Control,20,False,Not in Gap,2115,Oxalis sp 2.,0.5,Oxalis hirta,Oxalis hirta,Hairy Wood-sorrel,Oxalidaceae,Dicotyledons,Medium Forb/Herb
3020,3,2015-10-15,4,Control,20,False,Not in Gap,2110,Hydrocotyle spp,0.5,Hydrocotyle hirta,Hydrocotyle hirta,Hairy Pennywort,Apiaceae,Dicotyledons,Medium Forb/Herb
3021,3,2015-10-15,4,Control,20,False,Not in Gap,2111,Lagenophora spp,0.5,Lagenophora montana,Lagenophora montana,Mountain Bottle-daisy,Asteraceae,Dicotyledons,Medium Forb/Herb
3022,3,2015-10-15,4,Control,20,False,Not in Gap,2112,Lomandra filiformis,0.5,Lomandra filiformis,Lomandra filiformis,Wattle Mat-rush,Xanthorrhoeaceae,Monocotyledons,Medium Forb/Herb
3023,3,2015-10-15,4,Control,20,False,Not in Gap,2113,Lomandra longifolia,4.0,Lomandra longifolia,Lomandra longifolia,Spiny-headed Mat-rush,Xanthorrhoeaceae,Monocotyledons,Large Forb/Herb
3024,3,2015-10-15,4,Control,20,False,Not in Gap,2114,Microlaena stipoides,0.5,Microlaena stipoides,,,,,
3025,3,2015-10-15,4,Control,20,False,Not in Gap,2116,Poranthera microphylla,0.5,Poranthera microphylla s.l.,Poranthera microphylla s.l.,Small Poranthera,Euphorbiaceae,Dicotyledons,Medium Forb/Herb
3026,3,2015-10-15,4,Control,20,False,Not in Gap,2117,Senecio spp,1.0,Senecio spp,,,,,
3027,3,2015-10-15,4,Control,20,False,Not in Gap,2106,Rytidosperma spp.,2.0,Rytidosperma australe,Rytidosperma australe,Southern Sheep-grass,Poaceae,Monocotyledons,Tiny Non-tufted grass/sedge
3028,3,2015-10-15,4,Control,20,False,Not in Gap,2104,Aira spp.,1.0,Aira spp.,Aira spp.,Hair Grass,Poaceae,Monocotyledons,Small Non-tufted grass/sedge
3029,3,2015-10-15,4,Control,20,False,Not in Gap,2107,Carex spp,0.5,Carex iynx,Carex iynx,Tussock Sedge,Cyperaceae,Monocotyledons,Medium Tufted grass/sedge
3030,3,2015-10-15,4,Control,20,False,Not in Gap,2108,Centaurium erythraea,1.0,Centaurium erythraea,Centaurium erythraea,Common Centaury,Gentianaceae,Dicotyledons,Medium Forb/Herb
3031,3,2015-10-15,4,Control,20,False,Not in Gap,2109,Dichondra repens,1.0,Dichondra repens,Dichondra repens,Kidney-weed,Convolvulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb
3032,6,2019-10-16,4,Control,21,False,,12272,Stellaria spp.,0.5,Stellaria spp.,,,,,
3033,6,2019-10-16,4,Control,21,False,,12271,Senecio spp,0.5,Senecio spp,,,,,
3034,6,2019-10-16,4,Control,21,False,,12273,Wahlenbergia spp,0.5,Wahlenbergia ceracea,Wahlenbergia ceracea,Waxy Bluebell,Campanulaceae,Dicotyledons,Large Forb/Herb
3035,6,2019-10-16,4,Control,21,False,,12270,Rytidosperma geniculata,0.5,Rytidosperma nivicolum,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Monocotyledons,Small Tufted grass/sedge
3036,6,2019-10-16,4,Control,21,False,,12269,Poranthera microphylla,0.5,Poranthera microphylla s.l.,Poranthera microphylla s.l.,Small Poranthera,Euphorbiaceae,Dicotyledons,Medium Forb/Herb
3037,6,2019-10-16,4,Control,21,False,,12261,Cotula australis,0.5,Cotula australis,Cotula australis,Common Cotula,Asteraceae,Dicotyledons,Medium Forb/Herb
3038,6,2019-10-16,4,Control,21,False,,12262,Crassula sieberiana,0.5,Crassula sieberiana s.l.,Crassula sieberiana s.l.,Sieber Crassula,Crassulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb
3039,6,2019-10-16,4,Control,21,False,,12264,Hypochaeris radicata,0.5,Hypochoeris radicata,Hypochoeris radicata,Flatweed,Asteraceae,Dicotyledons,Medium Forb/Herb
3040,6,2019-10-16,4,Control,21,False,,12265,Lagenophora spp,0.5,Lagenophora montana,Lagenophora montana,Mountain Bottle-daisy,Asteraceae,Dicotyledons,Medium Forb/Herb
3041,6,2019-10-16,4,Control,21,False,,12266,Lomandra longifolia,5.0,Lomandra longifolia,Lomandra longifolia,Spiny-headed Mat-rush,Xanthorrhoeaceae,Monocotyledons,Large Forb/Herb
3042,6,2019-10-16,4,Control,21,False,,12267,Microlaena stipoides,0.5,Microlaena stipoides,,,,,
3043,6,2019-10-16,4,Control,21,False,,12268,Oxalis (native),0.5,Oxalis bowiei,Oxalis bowiei,Bowie Wood-sorrel,Oxalidaceae,Dicotyledons,Medium Forb/Herb
3044,6,2019-10-16,4,Control,21,False,,12263,Hypericum gramineum,0.5,Hypericum gramineum,Hypericum gramineum,Small St John's Wort,Clusiaceae,Dicotyledons,Medium Forb/Herb
3045,0,2012-11-15,4,Control,21,False,Not in Gap,6974,Senecio spp,0.5,Senecio spp,,,,,
3046,0,2012-11-15,4,Control,21,False,Not in Gap,6975,Wahlenbergia spp,0.5,Wahlenbergia ceracea,Wahlenbergia ceracea,Waxy Bluebell,Campanulaceae,Dicotyledons,Large Forb/Herb
3047,0,2012-11-15,4,Control,21,False,Not in Gap,6976,Dipodium spp,0.5,Dipodium spp,,,,,
3048,0,2012-11-15,4,Control,21,False,Not in Gap,6977,Gamochaeta sp,0.5,Gamochaeta sp,,,,,
3049,0,2012-11-15,4,Control,21,False,Not in Gap,6973,Poranthera microphylla,0.5,Poranthera microphylla s.l.,Poranthera microphylla s.l.,Small Poranthera,Euphorbiaceae,Dicotyledons,Medium Forb/Herb
3050,0,2012-11-15,4,Control,21,False,Not in Gap,6965,Austrostipa spp,0.5,Austrostipa rudis,Austrostipa rudis,Veined Spear-grass,Poaceae,Monocotyledons,Large Tufted grass/sedge
3051,0,2012-11-15,4,Control,21,False,Not in Gap,6972,Microlaena stipoides,2.0,Microlaena stipoides,,,,,
3052,0,2012-11-15,4,Control,21,False,Not in Gap,6964,Aira spp.,0.5,Aira spp.,Aira spp.,Hair Grass,Poaceae,Monocotyledons,Small Non-tufted grass/sedge
3053,0,2012-11-15,4,Control,21,False,Not in Gap,6966,Centaurium erythraea,0.5,Centaurium erythraea,Centaurium erythraea,Common Centaury,Gentianaceae,Dicotyledons,Medium Forb/Herb
3054,0,2012-11-15,4,Control,21,False,Not in Gap,6968,Hypericum gramineum,0.5,Hypericum gramineum,Hypericum gramineum,Small St John's Wort,Clusiaceae,Dicotyledons,Medium Forb/Herb
3055,0,2012-11-15,4,Control,21,False,Not in Gap,6969,Lagenophora spp,0.5,Lagenophora montana,Lagenophora montana,Mountain Bottle-daisy,Asteraceae,Dicotyledons,Medium Forb/Herb
3056,0,2012-11-15,4,Control,21,False,Not in Gap,6971,Luzula meridionalis,0.5,Luzula meridionalis,Luzula meridionalis,Common Woodrush,Juncaceae,Monocotyledons,Small Tufted grass/sedge
3057,0,2012-11-15,4,Control,21,False,Not in Gap,6970,Lomandra longifolia,6.0,Lomandra longifolia,Lomandra longifolia,Spiny-headed Mat-rush,Xanthorrhoeaceae,Monocotyledons,Large Forb/Herb
3058,0,2012-11-15,4,Control,21,False,Not in Gap,6967,Conyza sumatrensis,1.0,Conyza sumatrensis,Conyza sumatrensis,Tall Fleabane,Asteraceae,Dicotyledons,Large Forb/Herb
3059,3,2015-10-15,4,Control,21,False,Not in Gap,2132,Poranthera microphylla,0.5,Poranthera microphylla s.l.,Poranthera microphylla s.l.,Small Poranthera,Euphorbiaceae,Dicotyledons,Medium Forb/Herb
3060,3,2015-10-15,4,Control,21,False,Not in Gap,2129,Hypochaeris spp,1.0,Hypochoeris glabra,Hypochoeris glabra,Smooth Cat's-ear,Asteraceae,Dicotyledons,Medium Forb/Herb
3061,3,2015-10-15,4,Control,21,False,Not in Gap,2130,Lagenophora spp,0.5,Lagenophora montana,Lagenophora montana,Mountain Bottle-daisy,Asteraceae,Dicotyledons,Medium Forb/Herb
3062,3,2015-10-15,4,Control,21,False,Not in Gap,2131,Microlaena stipoides,1.0,Microlaena stipoides,,,,,
3063,3,2015-10-15,4,Control,21,False,Not in Gap,2133,Senecio spp,0.5,Senecio spp,,,,,
3064,3,2015-10-15,4,Control,21,False,Not in Gap,2128,Hypericum gramineum,1.0,Hypericum gramineum,Hypericum gramineum,Small St John's Wort,Clusiaceae,Dicotyledons,Medium Forb/Herb
3065,3,2015-10-15,4,Control,21,False,Not in Gap,2124,Rytidosperma spp.,0.5,Rytidosperma australe,Rytidosperma australe,Southern Sheep-grass,Poaceae,Monocotyledons,Tiny Non-tufted grass/sedge
3066,3,2015-10-15,4,Control,21,False,Not in Gap,2127,Glycine clandestina,0.5,Glycine clandestina,Glycine clandestina,Twining Glycine,Fabaceae,Dicotyledons,Climber
3067,3,2015-10-15,4,Control,21,False,Not in Gap,2123,Aira spp.,1.0,Aira spp.,Aira spp.,Hair Grass,Poaceae,Monocotyledons,Small Non-tufted grass/sedge
3068,3,2015-10-15,4,Control,21,False,Not in Gap,2125,Crassula spp,0.5,Crassula spp,,,,,
3069,3,2015-10-15,4,Control,21,False,Not in Gap,2126,Dichondra repens,1.0,Dichondra repens,Dichondra repens,Kidney-weed,Convolvulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb
3070,6,2019-10-16,4,Control,22,False,,12293,Senecio phelleus,0.5,Senecio minimus,Senecio minimus,Shrubby Fireweed,Asteraceae,Dicotyledons,Large Forb/Herb
3071,6,2019-10-16,4,Control,22,False,,12287,Lomandra longifolia,4.0,Lomandra longifolia,Lomandra longifolia,Spiny-headed Mat-rush,Xanthorrhoeaceae,Monocotyledons,Large Forb/Herb
3072,6,2019-10-16,4,Control,22,False,,12288,Microlaena stipoides,0.5,Microlaena stipoides,,,,,
3073,6,2019-10-16,4,Control,22,False,,12289,Oxalis (native),0.5,Oxalis bowiei,Oxalis bowiei,Bowie Wood-sorrel,Oxalidaceae,Dicotyledons,Medium Forb/Herb
3074,6,2019-10-16,4,Control,22,False,,12290,Poa labillardieri,0.5,Poa labillardierei,Poa labillardierei,Common Tussock-grass,Poaceae,Monocotyledons,Medium Tufted grass/sedge
3075,6,2019-10-16,4,Control,22,False,,12291,Rytidosperma geniculata,1.0,Rytidosperma nivicolum,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Monocotyledons,Small Tufted grass/sedge
3076,6,2019-10-16,4,Control,22,False,,12292,Stellaria spp.,0.5,Stellaria spp.,,,,,
3077,6,2019-10-16,4,Control,22,False,,12286,Laxmannia gracilis,0.5,Laxmannia gracilis,Laxmannia gracilis,Slender Wire-lily,Anthericaceae,Monocotyledons,Medium Forb/Herb
3078,6,2019-10-16,4,Control,22,False,,12280,Bulbine bulbosa,0.5,Bulbine bulbosa,Bulbine bulbosa,Bulbine Lily,Asphodelaceae,Monocotyledons,Medium Forb/Herb
3079,6,2019-10-16,4,Control,22,False,,12278,Aira spp.,0.5,Aira spp.,Aira spp.,Hair Grass,Poaceae,Monocotyledons,Small Non-tufted grass/sedge
3080,6,2019-10-16,4,Control,22,False,,12282,Crassula sieberiana,0.5,Crassula sieberiana s.l.,Crassula sieberiana s.l.,Sieber Crassula,Crassulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb
3081,6,2019-10-16,4,Control,22,False,,12285,Euchiton involucratis,0.5,Euchiton involucratus s.l.,Euchiton involucratus s.l.,Common Cudweed,Asteraceae,Dicotyledons,Medium Forb/Herb
3082,6,2019-10-16,4,Control,22,False,,12279,Arthropodium strictum,0.5,Arthropodium strictum s.l.,Arthropodium strictum s.l.,Chocolate Lily,Anthericaceae,Monocotyledons,Large Forb/Herb
3083,6,2019-10-16,4,Control,22,False,,12281,Cotula australis,0.5,Cotula australis,Cotula australis,Common Cotula,Asteraceae,Dicotyledons,Medium Forb/Herb
3084,6,2019-10-16,4,Control,22,False,,12283,Dichondra repens,0.5,Dichondra repens,Dichondra repens,Kidney-weed,Convolvulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb
3085,6,2019-10-16,4,Control,22,False,,12284,Eucalyptus tereteticornis,0.5,Eucalyptus alaticaulis,Eucalyptus alaticaulis,Grampians Grey-gum,Myrtaceae,Dicotyledons,Mallee Tree
3086,0,2012-11-15,4,Control,22,True,Not in Gap,6991,Lagenophora spp,0.5,Lagenophora montana,Lagenophora montana,Mountain Bottle-daisy,Asteraceae,Dicotyledons,Medium Forb/Herb
3087,0,2012-11-15,4,Control,22,True,Not in Gap,6994,Senecio spp,0.5,Senecio spp,,,,,
3088,0,2012-11-15,4,Control,22,True,Not in Gap,6992,Lomandra longifolia,5.0,Lomandra longifolia,Lomandra longifolia,Spiny-headed Mat-rush,Xanthorrhoeaceae,Monocotyledons,Large Forb/Herb
3089,0,2012-11-15,4,Control,22,True,Not in Gap,6997,Wahlenbergia spp,0.5,Wahlenbergia ceracea,Wahlenbergia ceracea,Waxy Bluebell,Campanulaceae,Dicotyledons,Large Forb/Herb
3090,0,2012-11-15,4,Control,22,True,Not in Gap,6993,Poranthera microphylla,1.0,Poranthera microphylla s.l.,Poranthera microphylla s.l.,Small Poranthera,Euphorbiaceae,Dicotyledons,Medium Forb/Herb
3091,0,2012-11-15,4,Control,22,True,Not in Gap,6995,Sonchus spp,0.5,Sonchus spp,,,,,
3092,0,2012-11-15,4,Control,22,True,Not in Gap,6996,Tricoryne elatior,0.5,Tricoryne elatior,Tricoryne elatior,Yellow Rush-lily,Hemerocallidaceae,Monocotyledons,Large Forb/Herb
3093,0,2012-11-15,4,Control,22,True,Not in Gap,6990,Imperata cylindrica,0.5,Imperata cylindrica,Imperata cylindrica,Blady Grass,Poaceae,Monocotyledons,Medium Tufted grass/sedge
3094,0,2012-11-15,4,Control,22,True,Not in Gap,6998,Medicago spp.,0.5,Medicago spp.,,,,,
3095,0,2012-11-15,4,Control,22,True,Not in Gap,6981,Aira spp.,0.5,Aira spp.,Aira spp.,Hair Grass,Poaceae,Monocotyledons,Small Non-tufted grass/sedge
3096,0,2012-11-15,4,Control,22,True,Not in Gap,6989,Hypochaeris spp,0.5,Hypochoeris glabra,Hypochoeris glabra,Smooth Cat's-ear,Asteraceae,Dicotyledons,Medium Forb/Herb
3097,0,2012-11-15,4,Control,22,True,Not in Gap,6982,Rytidosperma spp.,2.0,Rytidosperma australe,Rytidosperma australe,Southern Sheep-grass,Poaceae,Monocotyledons,Tiny Non-tufted grass/sedge
3098,0,2012-11-15,4,Control,22,True,Not in Gap,6984,Conyza sumatrensis,0.5,Conyza sumatrensis,Conyza sumatrensis,Tall Fleabane,Asteraceae,Dicotyledons,Large Forb/Herb
3099,0,2012-11-15,4,Control,22,True,Not in Gap,6985,Dichondra repens,0.5,Dichondra repens,Dichondra repens,Kidney-weed,Convolvulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb
3100,0,2012-11-15,4,Control,22,True,Not in Gap,6986,Dipodium spp,0.5,Dipodium spp,,,,,
3101,0,2012-11-15,4,Control,22,True,Not in Gap,6987,Eucalyptus tereteticornis,0.5,Eucalyptus alaticaulis,Eucalyptus alaticaulis,Grampians Grey-gum,Myrtaceae,Dicotyledons,Mallee Tree
3102,0,2012-11-15,4,Control,22,True,Not in Gap,6988,Hypericum gramineum,0.5,Hypericum gramineum,Hypericum gramineum,Small St John's Wort,Clusiaceae,Dicotyledons,Medium Forb/Herb
3103,0,2012-11-15,4,Control,22,True,Not in Gap,6983,Centaurium erythraea,0.5,Centaurium erythraea,Centaurium erythraea,Common Centaury,Gentianaceae,Dicotyledons,Medium Forb/Herb
3104,3,2015-10-15,4,Control,22,False,Not in Gap,2154,Tricoryne elatior,0.5,Tricoryne elatior,Tricoryne elatior,Yellow Rush-lily,Hemerocallidaceae,Monocotyledons,Large Forb/Herb
3105,3,2015-10-15,4,Control,22,False,Not in Gap,2152,Poa spp,1.0,Poa fax,Poa fax,Scaly Poa,Poaceae,Monocotyledons,Small Non-tufted grass/sedge
3106,3,2015-10-15,4,Control,22,False,Not in Gap,2147,Hypochaeris spp,0.5,Hypochoeris glabra,Hypochoeris glabra,Smooth Cat's-ear,Asteraceae,Dicotyledons,Medium Forb/Herb
3107,3,2015-10-15,4,Control,22,False,Not in Gap,2148,Lagenophora spp,1.0,Lagenophora montana,Lagenophora montana,Mountain Bottle-daisy,Asteraceae,Dicotyledons,Medium Forb/Herb
3108,3,2015-10-15,4,Control,22,False,Not in Gap,2150,Lomandra longifolia,5.0,Lomandra longifolia,Lomandra longifolia,Spiny-headed Mat-rush,Xanthorrhoeaceae,Monocotyledons,Large Forb/Herb
3109,3,2015-10-15,4,Control,22,False,Not in Gap,2151,Microlaena stipoides,0.5,Microlaena stipoides,,,,,
3110,3,2015-10-15,4,Control,22,False,Not in Gap,2153,Senecio spp,1.0,Senecio spp,,,,,
3111,3,2015-10-15,4,Control,22,False,Not in Gap,2149,Lomandra filiformis,0.5,Lomandra filiformis,Lomandra filiformis,Wattle Mat-rush,Xanthorrhoeaceae,Monocotyledons,Medium Forb/Herb
3112,3,2015-10-15,4,Control,22,False,Not in Gap,2146,Hypericum gramineum,0.5,Hypericum gramineum,Hypericum gramineum,Small St John's Wort,Clusiaceae,Dicotyledons,Medium Forb/Herb
3113,3,2015-10-15,4,Control,22,False,Not in Gap,2138,Rytidosperma spp.,1.0,Rytidosperma australe,Rytidosperma australe,Southern Sheep-grass,Poaceae,Monocotyledons,Tiny Non-tufted grass/sedge
3114,3,2015-10-15,4,Control,22,False,Not in Gap,2144,Dichondra repens,1.0,Dichondra repens,Dichondra repens,Kidney-weed,Convolvulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb
3115,3,2015-10-15,4,Control,22,False,Not in Gap,2140,Cerastium glomeratum,0.5,Cerastium glomeratum s.l.,Cerastium glomeratum s.l.,Common Mouse-ear Chickweed,Caryophyllaceae,Dicotyledons,Medium Forb/Herb
3116,3,2015-10-15,4,Control,22,False,Not in Gap,2142,Conyza sumatrensis,0.5,Conyza sumatrensis,Conyza sumatrensis,Tall Fleabane,Asteraceae,Dicotyledons,Large Forb/Herb
3117,3,2015-10-15,4,Control,22,False,Not in Gap,2143,Cymbonotis sp,0.5,Cymbonotis sp,,,,,
3118,3,2015-10-15,4,Control,22,False,Not in Gap,2139,Centaurium erythraea,0.5,Centaurium erythraea,Centaurium erythraea,Common Centaury,Gentianaceae,Dicotyledons,Medium Forb/Herb
3119,3,2015-10-15,4,Control,22,False,Not in Gap,2145,Eucalyptus tereteticornis,1.0,Eucalyptus alaticaulis,Eucalyptus alaticaulis,Grampians Grey-gum,Myrtaceae,Dicotyledons,Mallee Tree
3120,6,2019-10-16,4,Control,23,False,,12299,Cotula australis,0.5,Cotula australis,Cotula australis,Common Cotula,Asteraceae,Dicotyledons,Medium Forb/Herb
3121,6,2019-10-16,4,Control,23,False,,12303,Vulpia sp.,0.5,Vulpia spp.,Vulpia spp.,Fescue,Poaceae,Monocotyledons,Medium Tufted grass/sedge
3122,6,2019-10-16,4,Control,23,False,,12302,Rytidosperma geniculata,0.5,Rytidosperma nivicolum,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Monocotyledons,Small Tufted grass/sedge
3123,6,2019-10-16,4,Control,23,False,,12301,Lomandra longifolia,3.0,Lomandra longifolia,Lomandra longifolia,Spiny-headed Mat-rush,Xanthorrhoeaceae,Monocotyledons,Large Forb/Herb
3124,6,2019-10-16,4,Control,23,False,,12300,Cymbonotis sp,0.5,Cymbonotis sp,,,,,
3125,6,2019-10-16,4,Control,23,False,,12298,Austrostipa spp,0.5,Austrostipa rudis,Austrostipa rudis,Veined Spear-grass,Poaceae,Monocotyledons,Large Tufted grass/sedge
3126,0,2012-11-15,4,Control,23,False,Not in Gap,7010,Gnaphalium sp,0.5,Gnaphalium indutum,Gnaphalium indutum,Tiny Cudweed,Asteraceae,Dicotyledons,Medium Forb/Herb
3127,0,2012-11-15,4,Control,23,False,Not in Gap,7008,Senecio spp,0.5,Senecio spp,,,,,
3128,0,2012-11-15,4,Control,23,False,Not in Gap,7009,Rytidosperma spp.,4.0,Rytidosperma australe,Rytidosperma australe,Southern Sheep-grass,Poaceae,Monocotyledons,Tiny Non-tufted grass/sedge
3129,0,2012-11-15,4,Control,23,False,Not in Gap,7004,Crassula spp,0.5,Crassula spp,,,,,
3130,0,2012-11-15,4,Control,23,False,Not in Gap,7005,Hypochaeris spp,0.5,Hypochoeris glabra,Hypochoeris glabra,Smooth Cat's-ear,Asteraceae,Dicotyledons,Medium Forb/Herb
3131,0,2012-11-15,4,Control,23,False,Not in Gap,7007,Microlaena stipoides,0.5,Microlaena stipoides,,,,,
3132,0,2012-11-15,4,Control,23,False,Not in Gap,7002,Austrostipa spp,0.5,Austrostipa rudis,Austrostipa rudis,Veined Spear-grass,Poaceae,Monocotyledons,Large Tufted grass/sedge
3133,0,2012-11-15,4,Control,23,False,Not in Gap,7003,Conyza sumatrensis,0.5,Conyza sumatrensis,Conyza sumatrensis,Tall Fleabane,Asteraceae,Dicotyledons,Large Forb/Herb
3134,0,2012-11-15,4,Control,23,False,Not in Gap,7006,Lomandra longifolia,2.0,Lomandra longifolia,Lomandra longifolia,Spiny-headed Mat-rush,Xanthorrhoeaceae,Monocotyledons,Large Forb/Herb
3135,3,2015-10-15,4,Control,23,False,Not in Gap,2173,Senecio spp,1.0,Senecio spp,,,,,
3136,3,2015-10-15,4,Control,23,False,Not in Gap,2171,Microlaena stipoides,0.5,Microlaena stipoides,,,,,
3137,3,2015-10-15,4,Control,23,False,Not in Gap,2168,Hypochaeris spp,1.0,Hypochoeris glabra,Hypochoeris glabra,Smooth Cat's-ear,Asteraceae,Dicotyledons,Medium Forb/Herb
3138,3,2015-10-15,4,Control,23,False,Not in Gap,2170,Lomandra longifolia,3.0,Lomandra longifolia,Lomandra longifolia,Spiny-headed Mat-rush,Xanthorrhoeaceae,Monocotyledons,Large Forb/Herb
